iter	Passed	Remaining
7527	506969	166475
7528	507068	166418
7529	507152	166356
7530	507232	166293
7531	507318	166232
7532	507367	166159
7533	507444	166094
7534	507542	166037
7535	507608	165969
7536	507661	165897
7537	507727	165829
7538	507772	165755
7539	507856	165693
7540	507906	165620
7541	507997	165560
7542	508060	165491
7543	508126	165423
7544	508141	165339
7545	508221	165276
7546	508281	165206
7547	508311	165127
7548	508369	165056
7549	508445	164992
7550	508512	164924
7551	508557	164850
7552	508678	164800
7553	508755	164735
7554	508799	164661
7555	508853	164589
7556	508971	164538
7557	509010	164461
7558	509086	164397
7559	509102	164313
7560	509146	164238
7561	509228	164175
7562	509274	164101
7563	509305	164022
7564	509377	163957
7565	509431	163885
7566	509477	163810
7567	509509	163732
7568	509569	163662
7569	509634	163594
7570	509720	163533
7571	509759	163456
7572	509806	163383
7573	509878	163317
7574	509930	163245
7575	510022	163185
7576	510091	163118
7577	510183	163059
7578	510226	162984
7579	510292	162916
7580	510346	162845
7581	510405	162774
7582	510501	162716
7583	510561	162647
7584	510621	162577
7585	510632	162492
7586	510681	162419
7587	510713	162340
7588	510797	162278
7589	510829	162200
7590	510890	162130
7591	510945	162059
7592	511012	161992
7593	511069	161921
7594	511165	161863
7595	511239	161798
7596	511320	161735
7597	511425	161679
7598	511484	161609
7599	511604	161559
7600	511655	161486
7601	511716	161417
7602	511774	161347
7603	511821	161273
7604	511875	161201
7605	511978	161145
7606	512073	161087
7607	512132	161017
7608	512193	160948
7609	512224	160869
7610	512328	160813
7611	512441	160760
7612	512456	160677
7613	512491	160599
7614	512592	160542
7615	512681	160482
7616	512717	160404
7617	512801	160343
7618	512845	160268
7619	512882	160191
7620	512972	160131
7621	513002	160052
7622	513060	159982
7623	513125	159914
7624	513224	159856
7625	513254	159777
7626	513316	159708
7627	513373	159638
7628	513468	159579
7629	513528	159510
7630	513613	159448
7631	513709	159389
7632	513784	159324
7633	513874	159264
7634	513918	159190
7635	513996	159126
7636	514116	159075
7637	514219	159018
7638	514258	158942
7639	514326	158875
7640	514421	158816
7641	514479	158746
7642	514562	158684
7643	514602	158608
7644	514654	158536
7645	514702	158463
7646	514824	158412
7647	514888	158344
7648	514966	158280
7649	515036	158213
7650	515078	158138
7651	515108	158059
7652	515180	157993
7653	515237	157923
7654	515328	157863
7655	515432	157807
7656	515538	157751
7657	515619	157688
7658	515695	157624
7659	515806	157570
7660	515835	157491
7661	515866	157412
7662	515878	157328
7663	515925	157254
7664	516018	157195
7665	516098	157132
7666	516178	157068
7667	516215	156991
7668	516272	156921
7669	516331	156851
7670	516384	156780
7671	516507	156729
7672	516570	156661
7673	516657	156599
7674	516726	156532
7675	516773	156459
7676	516878	156403
7677	516942	156335
7678	517034	156275
7679	517167	156227
7680	517211	156153
7681	517242	156075
7682	517304	156006
7683	517492	155975
7684	517529	155898
7685	517588	155828
7686	517639	155756
7687	517729	155695
7688	517765	155619
7689	517813	155546
7690	517880	155478
7691	517920	155403
7692	518007	155341
7693	518095	155280
7694	518141	155206
7695	518172	155128
7696	518261	155067
7697	518320	154997
7698	518410	154937
7699	518490	154873
7700	518551	154804
7701	518650	154746
7702	518730	154683
7703	518775	154609
7704	518834	154539
7705	518895	154470
7706	518992	154411
7707	519022	154333
7708	519089	154265
7709	519128	154190
7710	519203	154124
7711	519239	154048
7712	519283	153974
7713	519329	153900
7714	519360	153822
7715	519419	153752
7716	519464	153678
7717	519503	153602
7718	519561	153532
7719	519613	153460
7720	519653	153385
7721	519742	153324
7722	519822	153261
7723	519882	153191
7724	519969	153130
7725	520079	153075
7726	520162	153012
7727	520263	152955
7728	520331	152888
7729	520393	152819
7730	520468	152754
7731	520528	152684
7732	520553	152605
7733	520608	152533
7734	520709	152476
7735	520828	152424
7736	520910	152361
7737	520968	152291
7738	521001	152213
7739	521070	152147
7740	521172	152089
7741	521227	152019
7742	521286	151949
7743	521339	151877
7744	521415	151813
7745	521477	151744
7746	521571	151684
7747	521649	151620
7748	521678	151542
7749	521747	151474
7750	521794	151402
7751	521850	151331
7752	521887	151255
7753	521973	151193
7754	522078	151136
7755	522114	151060
7756	522228	151006
7757	522318	150945
7758	522382	150877
7759	522459	150812
7760	522517	150743
7761	522557	150667
7762	522623	150600
7763	522683	150530
7764	522737	150459
7765	522782	150385
7766	522832	150313
7767	522892	150244
7768	522937	150170
7769	522996	150100
7770	523042	150027
7771	523092	149954
7772	523146	149883
7773	523210	149815
7774	523276	149747
7775	523400	149696
7776	523480	149633
7777	523565	149570
7778	523630	149502
7779	523684	149431
7780	523744	149362
7781	523780	149286
7782	523861	149222
7783	523986	149171
7784	524129	149126
7785	524177	149053
7786	524284	148997
7787	524323	148921
7788	524400	148857
7789	524445	148783
7790	524503	148713
7791	524543	148638
7792	524634	148578
7793	524681	148504
7794	524723	148430
7795	524760	148354
7796	524838	148290
7797	524915	148225
7798	524962	148152
7799	525047	148090
7800	525151	148033
7801	525211	147963
7802	525301	147902
7803	525397	147843
7804	525476	147779
7805	525535	147710
7806	525577	147635
7807	525628	147563
7808	525719	147503
7809	525780	147434
7810	525868	147372
7811	525946	147308
7812	525993	147235
7813	526044	147163
7814	526102	147093
7815	526153	147021
7816	526270	146967
7817	526308	146892
7818	526379	146826
7819	526458	146761
7820	526534	146697
7821	526645	146642
7822	526749	146584
7823	526808	146515
7824	526894	146453
7825	526957	146384
7826	527004	146311
7827	527079	146246
7828	527132	146175
7829	527169	146099
7830	527254	146036
7831	527299	145963
7832	527348	145891
7833	527424	145826
7834	527544	145773
7835	527627	145710
7836	527678	145638
7837	527724	145565
7838	527776	145493
7839	527868	145433
7840	527950	145369
7841	528012	145301
7842	528085	145235
7843	528116	145157
7844	528179	145089
7845	528210	145012
7846	528325	144958
7847	528398	144892
7848	528447	144819
7849	528550	144762
7850	528630	144698
7851	528697	144630
7852	528729	144553
7853	528805	144489
7854	528930	144437
7855	529003	144371
7856	529054	144299
7857	529102	144227
7858	529164	144158
7859	529252	144096
7860	529297	144023
7861	529375	143958
7862	529444	143892
7863	529504	143822
7864	529564	143753
7865	529654	143692
7866	529744	143630
7867	529829	143568
7868	529878	143496
7869	529986	143439
7870	530040	143368
7871	530161	143315
7872	530237	143250
7873	530284	143178
7874	530361	143113
7875	530496	143064
7876	530557	142995
7877	530635	142930
7878	530749	142875
7879	530827	142811
7880	530873	142738
7881	530952	142674
7882	531007	142603
7883	531058	142531
7884	531120	142462
7885	531152	142385
7886	531254	142328
7887	531338	142265
7888	531397	142195
7889	531480	142132
7890	531542	142063
7891	531572	141986
7892	531695	141933
7893	531749	141862
7894	531827	141798
7895	531904	141733
7896	531950	141660
7897	532019	141593
7898	532160	141545
7899	532280	141492
7900	532366	141429
7901	532415	141357
7902	532473	141287
7903	532502	141210
7904	532534	141133
7905	532580	141060
7906	532679	141001
7907	532738	140931
7908	532788	140860
7909	532887	140800
7910	532917	140723
7911	533019	140665
7912	533064	140592
7913	533104	140517
7914	533182	140453
7915	533213	140375
7916	533251	140300
7917	533330	140236
7918	533377	140164
7919	533487	140107
7920	533527	140033
7921	533596	139966
7922	533630	139890
7923	533722	139829
7924	533791	139762
7925	533886	139702
7926	533935	139630
7927	533976	139555
7928	534026	139484
7929	534069	139410
7930	534124	139339
7931	534194	139273
7932	534256	139204
7933	534315	139134
7934	534353	139059
7935	534401	138987
7936	534431	138910
7937	534491	138841
7938	534521	138764
7939	534553	138687
7940	534591	138612
7941	534633	138538
7942	534679	138466
7943	534758	138401
7944	534814	138331
7945	534880	138263
7946	534940	138194
7947	534974	138118
7948	535005	138041
7949	535098	137981
7950	535201	137923
7951	535258	137853
7952	535354	137793
7953	535402	137721
7954	535460	137651
7955	535551	137590
7956	535592	137516
7957	535668	137451
7958	535712	137377
7959	535791	137313
7960	535870	137249
7961	535963	137188
7962	536034	137121
7963	536113	137057
7964	536283	137016
7965	536402	136962
7966	536446	136889
7967	536481	136813
7968	536570	136751
7969	536607	136676
7970	536675	136609
7971	536806	136558
7972	536837	136481
7973	536910	136415
7974	536938	136338
7975	536986	136266
7976	537077	136204
7977	537178	136146
7978	537231	136075
7979	537304	136009
7980	537386	135945
7981	537476	135884
7982	537557	135820
7983	537589	135744
7984	537644	135673
7985	537732	135611
7986	537790	135541
7987	537908	135487
7988	537976	135420
7989	538010	135344
7990	538041	135267
7991	538083	135194
7992	538156	135128
7993	538283	135075
7994	538397	135020
7995	538487	134958
7996	538585	134898
7997	538679	134838
7998	538761	134774
7999	538887	134721
8000	538984	134661
8001	539060	134596
8002	539120	134527
8003	539151	134451
8004	539197	134378
8005	539210	134297
8006	539289	134233
8007	539320	134156
8008	539399	134092
8009	539478	134027
8010	539573	133967
8011	539604	133890
8012	539694	133829
8013	539724	133752
8014	539784	133683
8015	539836	133612
8016	539914	133547
8017	539961	133475
8018	540017	133405
8019	540086	133338
8020	540147	133269
8021	540250	133210
8022	540302	133139
8023	540341	133065
8024	540379	132990
8025	540420	132916
8026	540467	132844
8027	540546	132780
8028	540602	132709
8029	540652	132638
8030	540683	132562
8031	540730	132489
8032	540820	132427
8033	540856	132352
8034	540934	132288
8035	540981	132216
8036	541021	132142
8037	541090	132075
8038	541165	132009
8039	541197	131933
8040	541242	131860
8041	541296	131790
8042	541389	131729
8043	541452	131660
8044	541559	131603
8045	541591	131527
8046	541626	131452
8047	541701	131386
8048	541762	131318
8049	541849	131255
8050	541923	131189
8051	542028	131131
8052	542086	131062
8053	542177	131000
8054	542248	130934
8055	542339	130872
8056	542409	130805
8057	542440	130729
8058	542530	130667
8059	542570	130593
8060	542655	130530
8061	542783	130478
8062	542925	130428
8063	543031	130370
8064	543130	130310
8065	543182	130239
8066	543250	130172
8067	543306	130102
8068	543366	130033
8069	543394	129956
8070	543468	129891
8071	543554	129828
8072	543666	129771
8073	543701	129696
8074	543793	129634
8075	543898	129576
8076	544001	129517
8077	544063	129449
8078	544097	129373
8079	544128	129297
8080	544189	129228
8081	544226	129154
8082	544311	129091
8083	544397	129028
8084	544477	128963
8085	544557	128899
8086	544624	128832
8087	544731	128774
8088	544810	128709
8089	544909	128649
8090	545018	128592
8091	545073	128522
8092	545112	128448
8093	545183	128381
8094	545285	128322
8095	545348	128253
8096	545379	128177
8097	545474	128117
8098	545508	128041
8099	545563	127971
8100	545601	127897
8101	545644	127824
8102	545671	127747
8103	545723	127676
8104	545810	127613
8105	545906	127553
8106	545978	127487
8107	546076	127426
8108	546145	127359
8109	546232	127297
8110	546313	127232
8111	546369	127162
8112	546481	127106
8113	546494	127025
8114	546568	126960
8115	546678	126902
8116	546742	126834
8117	546862	126779
8118	546972	126721
8119	547024	126651
8120	547113	126588
8121	547167	126518
8122	547275	126460
8123	547371	126399
8124	547419	126327
8125	547498	126262
8126	547541	126189
8127	547576	126114
8128	547640	126047
8129	547669	125970
8130	547729	125901
8131	547812	125837
8132	547873	125768
8133	547920	125697
8134	547948	125620
8135	548022	125554
8136	548107	125491
8137	548172	125423
8138	548218	125351
8139	548265	125279
8140	548378	125222
8141	548471	125160
8142	548500	125084
8143	548548	125013
8144	548623	124947
8145	548721	124887
8146	548781	124818
8147	548815	124742
8148	548902	124680
8149	548955	124609
8150	549048	124547
8151	549109	124479
8152	549183	124413
8153	549257	124347
8154	549300	124274
8155	549373	124208
8156	549516	124158
8157	549651	124106
8158	549687	124031
8159	549777	123969
8160	549861	123905
8161	549900	123832
8162	549969	123764
8163	550066	123704
8164	550122	123634
8165	550179	123564
8166	550242	123496
8167	550373	123443
8168	550431	123373
8169	550539	123315
8170	550593	123245
8171	550715	123189
8172	550776	123121
8173	550941	123075
8174	551036	123014
8175	551066	122938
8176	551135	122871
8177	551231	122810
8178	551274	122737
8179	551323	122666
8180	551374	122594
8181	551425	122524
8182	551458	122449
8183	551491	122374
8184	551521	122298
8185	551556	122223
8186	551617	122154
8187	551711	122093
8188	551784	122027
8189	551863	121962
8190	551934	121895
8191	551973	121822
8192	552043	121755
8193	552117	121689
8194	552191	121623
8195	552252	121554
8196	552326	121489
8197	552407	121424
8198	552456	121353
8199	552491	121278
8200	552561	121211
8201	552641	121147
8202	552671	121071
8203	552746	121005
8204	552790	120933
8205	552836	120861
8206	552895	120792
8207	552971	120726
8208	553025	120656
8209	553070	120584
8210	553117	120512
8211	553176	120443
8212	553233	120373
8213	553330	120312
8214	553400	120245
8215	553490	120183
8216	553539	120112
8217	553608	120044
8218	553713	119985
8219	553789	119920
8220	553819	119844
8221	553899	119780
8222	553982	119716
8223	554017	119641
8224	554093	119576
8225	554124	119501
8226	554184	119432
8227	554242	119362
8228	554271	119287
8229	554362	119225
8230	554408	119153
8231	554522	119095
8232	554631	119037
8233	554706	118971
8234	554737	118896
8235	554782	118824
8236	554851	118757
8237	554910	118688
8238	555006	118626
8239	555107	118566
8240	555166	118497
8241	555226	118428
8242	555286	118359
8243	555345	118290
8244	555396	118219
8245	555456	118150
8246	555534	118085
8247	555605	118018
8248	555740	117966
8249	555845	117906
8250	555921	117841
8251	555988	117773
8252	556070	117709
8253	556155	117645
8254	556214	117576
8255	556295	117512
8256	556324	117436
8257	556369	117364
8258	556425	117294
8259	556469	117222
8260	556503	117148
8261	556562	117078
8262	556592	117003
8263	556691	116942
8264	556804	116885
8265	556877	116819
8266	556991	116761
8267	557103	116703
8268	557174	116636
8269	557233	116567
8270	557282	116496
8271	557368	116432
8272	557402	116358
8273	557442	116285
8274	557532	116222
8275	557576	116150
8276	557626	116079
8277	557671	116007
8278	557762	115945
8279	557836	115879
8280	557895	115809
8281	557924	115734
8282	557991	115667
8283	558118	115612
8284	558176	115542
8285	558240	115474
8286	558324	115410
8287	558374	115339
8288	558429	115270
8289	558466	115196
8290	558512	115124
8291	558551	115051
8292	558592	114978
8293	558649	114909
8294	558715	114841
8295	558747	114766
8296	558809	114698
8297	558843	114624
8298	558886	114551
8299	558957	114485
8300	559043	114421
8301	559120	114356
8302	559214	114294
8303	559298	114230
8304	559397	114169
8305	559470	114103
8306	559609	114050
8307	559638	113975
8308	559713	113909
8309	559843	113855
8310	559887	113783
8311	559934	113711
8312	560023	113648
8313	560101	113583
8314	560193	113520
8315	560234	113448
8316	560330	113386
8317	560374	113314
8318	560499	113258
8319	560574	113193
8320	560646	113126
8321	560677	113051
8322	560723	112980
8323	560756	112905
8324	560811	112836
8325	560888	112770
8326	560971	112706
8327	561065	112644
8328	561155	112581
8329	561237	112516
8330	561331	112454
8331	561379	112383
8332	561466	112320
8333	561566	112259
8334	561627	112190
8335	561735	112131
8336	561768	112057
8337	561858	111994
8338	561946	111931
8339	562014	111863
8340	562062	111792
8341	562165	111732
8342	562249	111668
8343	562296	111596
8344	562391	111534
8345	562435	111462
8346	562518	111398
8347	562576	111329
8348	562622	111257
8349	562666	111185
8350	562730	111117
8351	562819	111054
8352	562889	110987
8353	562934	110915
8354	562990	110846
8355	563110	110789
8356	563199	110725
8357	563268	110658
8358	563307	110585
8359	563353	110514
8360	563413	110445
8361	563442	110370
8362	563484	110298
8363	563552	110231
8364	563598	110159
8365	563630	110085
8366	563767	110031
8367	563852	109967
8368	563970	109909
8369	564026	109840
8370	564088	109771
8371	564150	109703
8372	564268	109645
8373	564350	109581
8374	564412	109512
8375	564489	109447
8376	564535	109375
8377	564639	109315
8378	564700	109246
8379	564795	109184
8380	564865	109117
8381	564966	109057
8382	565013	108985
8383	565054	108913
8384	565130	108847
8385	565167	108774
8386	565203	108700
8387	565263	108632
8388	565365	108571
8389	565471	108511
8390	565541	108444
8391	565595	108374
8392	565681	108310
8393	565758	108245
8394	565846	108181
8395	565901	108111
8396	566023	108054
8397	566066	107982
8398	566157	107919
8399	566216	107850
8400	566321	107790
8401	566367	107718
8402	566436	107651
8403	566528	107589
8404	566541	107511
8405	566650	107451
8406	566772	107394
8407	566871	107333
8408	566915	107261
8409	566956	107189
8410	566990	107115
8411	567041	107044
8412	567110	106977
8413	567216	106917
8414	567279	106849
8415	567325	106778
8416	567365	106705
8417	567409	106633
8418	567520	106574
8419	567564	106502
8420	567635	106435
8421	567768	106380
8422	567859	106317
8423	567934	106251
8424	567968	106178
8425	568038	106111
8426	568133	106048
8427	568209	105983
8428	568293	105918
8429	568364	105851
8430	568433	105784
8431	568523	105721
8432	568623	105660
8433	568673	105589
8434	568718	105518
8435	568777	105448
8436	568849	105382
8437	568879	105308
8438	568955	105242
8439	569075	105184
8440	569193	105126
8441	569275	105061
8442	569338	104993
8443	569413	104927
8444	569449	104854
8445	569494	104782
8446	569537	104710
8447	569581	104638
8448	569617	104565
8449	569734	104507
8450	569818	104443
8451	569921	104382
8452	569982	104313
8453	570032	104242
8454	570092	104174
8455	570184	104111
8456	570275	104048
8457	570307	103974
8458	570461	103922
8459	570508	103851
8460	570569	103782
8461	570616	103711
8462	570688	103645
8463	570736	103574
8464	570801	103506
8465	570871	103439
8466	570974	103378
8467	571018	103306
8468	571069	103236
8469	571100	103162
8470	571163	103093
8471	571247	103029
8472	571292	102958
8473	571361	102890
8474	571412	102820
8475	571482	102753
8476	571548	102685
8477	571597	102615
8478	571653	102545
8479	571701	102474
8480	571781	102409
8481	571873	102346
8482	571909	102273
8483	572013	102212
8484	572083	102145
8485	572160	102079
8486	572203	102008
8487	572287	101943
8488	572348	101875
8489	572425	101809
8490	572460	101736
8491	572548	101672
8492	572607	101603
8493	572675	101536
8494	572732	101467
8495	572819	101403
8496	572878	101334
8497	572951	101267
8498	573030	101202
8499	573079	101131
8500	573139	101063
8501	573291	101010
8502	573327	100937
8503	573452	100880
8504	573514	100811
8505	573575	100743
8506	573622	100672
8507	573716	100609
8508	573793	100543
8509	573824	100469
8510	573908	100405
8511	573952	100333
8512	574071	100275
8513	574193	100217
8514	574267	100151
8515	574347	100085
8516	574477	100029
8517	574567	99965
8518	574626	99896
8519	574662	99824
8520	574767	99763
8521	574844	99697
8522	574916	99630
8523	574997	99565
8524	575072	99499
8525	575172	99437
8526	575247	99371
8527	575312	99303
8528	575356	99231
8529	575417	99163
8530	575448	99089
8531	575565	99030
8532	575670	98969
8533	575740	98902
8534	575815	98836
8535	575926	98776
8536	575970	98704
8537	576024	98635
8538	576066	98563
8539	576135	98496
8540	576204	98428
8541	576279	98362
8542	576389	98302
8543	576450	98234
8544	576534	98169
8545	576599	98101
8546	576674	98035
8547	576765	97971
8548	576871	97910
8549	576915	97839
8550	576948	97766
8551	577005	97696
8552	577080	97630
8553	577111	97557
8554	577145	97483
8555	577203	97414
8556	577278	97348
8557	577383	97287
8558	577415	97214
8559	577466	97143
8560	577527	97075
8561	577559	97001
8562	577592	96928
8563	577636	96857
8564	577690	96787
8565	577737	96716
8566	577810	96650
8567	577878	96582
8568	577942	96514
8569	578003	96446
8570	578065	96377
8571	578114	96307
8572	578152	96235
8573	578204	96165
8574	578237	96091
8575	578300	96023
8576	578376	95957
8577	578454	95892
8578	578533	95826
8579	578585	95756
8580	578652	95689
8581	578732	95623
8582	578814	95558
8583	578887	95492
8584	578937	95421
8585	578987	95351
8586	579037	95281
8587	579099	95212
8588	579142	95141
8589	579218	95075
8590	579329	95015
8591	579391	94946
8592	579435	94875
8593	579510	94809
8594	579643	94752
8595	579688	94681
8596	579732	94610
8597	579808	94544
8598	579840	94470
8599	579971	94413
8600	580007	94341
8601	580052	94270
8602	580127	94204
8603	580160	94131
8604	580241	94065
8605	580315	93999
8606	580351	93927
8607	580406	93857
8608	580451	93786
8609	580501	93716
8610	580590	93652
8611	580721	93595
8612	580766	93524
8613	580830	93456
8614	580878	93385
8615	580985	93324
8616	581062	93258
8617	581106	93187
8618	581165	93118
8619	581226	93050
8620	581255	92976
8621	581318	92908
8622	581355	92836
8623	581386	92762
8624	581465	92697
8625	581542	92631
8626	581649	92570
8627	581694	92499
8628	581775	92434
8629	581846	92367
8630	581914	92300
8631	582034	92240
8632	582080	92170
8633	582125	92099
8634	582190	92031
8635	582226	91958
8636	582319	91895
8637	582366	91824
8638	582463	91762
8639	582541	91696
8640	582603	91628
8641	582676	91561
8642	582759	91496
8643	582822	91428
8644	582926	91366
8645	582957	91293
8646	583001	91222
8647	583087	91157
8648	583136	91087
8649	583181	91016
8650	583255	90950
8651	583285	90877
8652	583370	90812
8653	583479	90751
8654	583553	90685
8655	583585	90612
8656	583645	90543
8657	583690	90472
8658	583745	90403
8659	583827	90338
8660	583873	90267
8661	583907	90194
8662	584012	90133
8663	584055	90062
8664	584130	89995
8665	584182	89926
8666	584245	89857
8667	584362	89798
8668	584455	89734
8669	584537	89669
8670	584584	89599
8671	584687	89536
8672	584753	89469
8673	584785	89396
8674	584863	89330
8675	584939	89264
8676	585018	89199
8677	585115	89135
8678	585168	89066
8679	585255	89002
8680	585315	88933
8681	585384	88866
8682	585419	88793
8683	585486	88726
8684	585539	88656
8685	585595	88587
8686	585665	88520
8687	585783	88460
8688	585904	88401
8689	585969	88333
8690	586054	88268
8691	586114	88200
8692	586217	88138
8693	586297	88072
8694	586404	88011
8695	586509	87949
8696	586609	87886
8697	586719	87825
8698	586773	87756
8699	586891	87696
8700	586928	87624
8701	586963	87552
8702	586996	87479
8703	587042	87408
8704	587085	87337
8705	587226	87281
8706	587272	87210
8707	587304	87137
8708	587350	87067
8709	587383	86994
8710	587415	86922
8711	587465	86852
8712	587563	86789
8713	587634	86722
8714	587665	86649
8715	587716	86579
8716	587775	86510
8717	587846	86444
8718	587951	86382
8719	588149	86333
8720	588219	86266
8721	588291	86199
8722	588352	86131
8723	588420	86064
8724	588519	86001
8725	588695	85949
8726	588781	85885
8727	588857	85818
8728	588900	85747
8729	588950	85677
8730	589055	85615
8731	589110	85546
8732	589160	85476
8733	589204	85405
8734	589295	85341
8735	589385	85277
8736	589468	85212
8737	589529	85143
8738	589631	85081
8739	589678	85010
8740	589767	84946
8741	589885	84886
8742	589956	84819
8743	590018	84751
8744	590066	84680
8745	590174	84619
8746	590224	84549
8747	590254	84476
8748	590283	84403
8749	590387	84341
8750	590479	84277
8751	590508	84204
8752	590589	84138
8753	590648	84069
8754	590782	84011
8755	590860	83945
8756	590929	83878
8757	591006	83812
8758	591111	83750
8759	591153	83679
8760	591227	83612
8761	591278	83542
8762	591323	83472
8763	591358	83400
8764	591420	83331
8765	591459	83260
8766	591555	83197
8767	591670	83136
8768	591764	83072
8769	591821	83003
8770	591859	82931
8771	591930	82864
8772	592030	82801
8773	592068	82730
8774	592137	82663
8775	592183	82592
8776	592212	82519
8777	592276	82451
8778	592339	82383
8779	592392	82314
8780	592492	82251
8781	592603	82189
8782	592713	82128
8783	592744	82055
8784	592837	81991
8785	592899	81923
8786	592992	81859
8787	593065	81792
8788	593129	81724
8789	593176	81654
8790	593223	81584
8791	593287	81516
8792	593343	81447
8793	593409	81379
8794	593469	81311
8795	593565	81247
8796	593621	81178
8797	593762	81120
8798	593909	81064
8799	593965	80995
8800	594019	80925
8801	594074	80856
8802	594176	80793
8803	594239	80725
8804	594308	80658
8805	594394	80593
8806	594426	80521
8807	594459	80449
8808	594553	80385
8809	594633	80319
8810	594695	80251
8811	594725	80178
8812	594758	80106
8813	594875	80045
8814	594936	79977
8815	594971	79905
8816	595005	79833
8817	595035	79760
8818	595125	79696
8819	595207	79630
8820	595247	79559
8821	595300	79490
8822	595345	79419
8823	595389	79349
8824	595458	79281
8825	595498	79210
8826	595544	79140
8827	595616	79073
8828	595669	79004
8829	595714	78933
8830	595766	78864
8831	595829	78796
8832	596015	78744
8833	596079	78676
8834	596142	78608
8835	596174	78536
8836	596246	78469
8837	596371	78409
8838	596514	78351
8839	596617	78289
8840	596665	78219
8841	596697	78146
8842	596760	78078
8843	596792	78006
8844	596853	77938
8845	596886	77866
8846	596993	77804
8847	597117	77744
8848	597209	77679
8849	597361	77623
8850	597514	77566
8851	597549	77495
8852	597593	77424
8853	597649	77355
8854	597744	77291
8855	597779	77219
8856	597849	77152
8857	597933	77087
8858	597991	77018
8859	598076	76953
8860	598123	76883
8861	598197	76816
8862	598234	76745
8863	598320	76680
8864	598403	76614
8865	598476	76547
8866	598516	76476
8867	598599	76411
8868	598653	76342
8869	598716	76273
8870	598774	76205
8871	598920	76147
8872	598995	76081
8873	599026	76009
8874	599059	75937
8875	599097	75865
8876	599135	75794
8877	599212	75728
8878	599240	75655
8879	599304	75587
8880	599337	75516
8881	599416	75450
8882	599463	75380
8883	599541	75313
8884	599620	75247
8885	599667	75177
8886	599735	75110
8887	599887	75053
8888	599960	74986
8889	599990	74914
8890	600091	74851
8891	600134	74780
8892	600246	74718
8893	600369	74658
8894	600428	74589
8895	600496	74522
8896	600531	74450
8897	600652	74389
8898	600729	74323
8899	600755	74250
8900	600807	74181
8901	600839	74109
8902	600924	74044
8903	600990	73976
8904	601038	73906
8905	601128	73841
8906	601246	73780
8907	601333	73715
8908	601373	73644
8909	601451	73578
8910	601505	73509
8911	601570	73441
8912	601663	73376
8913	601758	73312
8914	601858	73249
8915	601896	73178
8916	601987	73113
8917	602050	73045
8918	602122	72978
8919	602160	72907
8920	602189	72835
8921	602300	72772
8922	602353	72703
8923	602438	72638
8924	602508	72571
8925	602596	72506
8926	602770	72451
8927	602894	72390
8928	602921	72318
8929	602971	72248
8930	603032	72180
8931	603104	72113
8932	603194	72048
8933	603225	71976
8934	603310	71911
8935	603406	71847
8936	603512	71784
8937	603558	71713
8938	603617	71645
8939	603656	71574
8940	603724	71507
8941	603786	71438
8942	603814	71366
8943	603854	71295
8944	603982	71235
8945	604033	71165
8946	604093	71097
8947	604147	71028
8948	604209	70960
8949	604310	70896
8950	604377	70829
8951	604454	70762
8952	604531	70696
8953	604566	70625
8954	604603	70553
8955	604751	70495
8956	604845	70431
8957	604877	70359
8958	604905	70287
8959	604968	70219
8960	605012	70149
8961	605039	70077
8962	605072	70005
8963	605142	69938
8964	605213	69871
8965	605296	69805
8966	605413	69743
8967	605540	69683
8968	605633	69618
8969	605726	69553
8970	605773	69484
8971	605818	69413
8972	605905	69348
8973	606020	69286
8974	606051	69214
8975	606154	69151
8976	606189	69080
8977	606249	69011
8978	606358	68948
8979	606427	68881
8980	606505	68815
8981	606550	68745
8982	606599	68675
8983	606677	68609
8984	606770	68544
8985	606845	68477
8986	606891	68407
8987	606927	68336
8988	607032	68273
8989	607095	68205
8990	607140	68135
8991	607197	68066
8992	607275	68000
8993	607374	67936
8994	607479	67872
8995	607521	67802
8996	607571	67733
8997	607610	67662
8998	607671	67594
8999	607729	67525
9000	607795	67457
9001	607834	67387
9002	607878	67317
9003	607964	67251
9004	608018	67182
9005	608059	67112
9006	608088	67040
9007	608120	66968
9008	608161	66898
9009	608245	66832
9010	608334	66767
9011	608409	66700
9012	608490	66634
9013	608585	66570
9014	608620	66499
9015	608667	66429
9016	608755	66364
9017	608816	66296
9018	608854	66225
9019	608966	66162
9020	609041	66095
9021	609071	66024
9022	609118	65954
9023	609179	65886
9024	609211	65815
9025	609289	65748
9026	609385	65684
9027	609428	65614
9028	609468	65543
9029	609518	65474
9030	609576	65405
9031	609624	65336
9032	609665	65265
9033	609735	65198
9034	609779	65128
9035	609849	65061
9036	609879	64989
9037	609920	64919
9038	609958	64848
9039	610058	64784
9040	610132	64718
9041	610182	64648
9042	610212	64577
9043	610296	64511
9044	610325	64440
9045	610376	64370
9046	610446	64303
9047	610481	64232
9048	610571	64167
9049	610609	64097
9050	610676	64029
9051	610720	63959
9052	610830	63896
9053	610860	63825
9054	610901	63754
9055	610963	63687
9056	610994	63615
9057	611030	63545
9058	611090	63476
9059	611147	63408
9060	611225	63341
9061	611279	63272
9062	611387	63209
9063	611460	63142
9064	611555	63078
9065	611626	63011
9066	611695	62943
9067	611747	62874
9068	611873	62813
9069	611962	62748
9070	612023	62679
9071	612123	62615
9072	612156	62544
9073	612243	62479
9074	612307	62411
9075	612382	62344
9076	612468	62279
9077	612542	62212
9078	612577	62141
9079	612676	62077
9080	612755	62011
