fill,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,Global_Sales
5167,The Legend of Heroes III: Song of the Ocean,PSP,58,7.3,2007,Role-Playing,Namco Bandai  ,Microvision  ,,30000.0
5168,Castlevania: Lords of Shadow 2,PC,58,7.7,2014,Action-Adventure,Konami Digital Entertainment  ,Mercury Steam  ,,40000.0
5169,Madagascar: Escape 2 Africa,PS3,58,6.6,2008,Action,Activision  ,Toys for Bob  ,,230000.0
5170,Ribbit King,PS2,58,7.6,2004,Sports,Bandai  ,Bandai  ,,90000.0
5171,Fighter Maker 2,PS2,58,7.8,2002,Fighting,Agetec  ,Enterbrain  ,,70000.0
5172,The Terminator: Dawn of Fate,PS2,58,5.8,2002,Action,Atari  ,Paradigm Entertainment  ,,410000.0
5173,Street Hoops,XB,58,6.4,2002,Sports,Activision  ,Black Ops Entertainment  ,,280000.0
5174,Star Wars: Obi-Wan,XB,58,5.8,2001,Action,LucasArts  ,LucasArts  ,,700000.0
5175,Dragon Ball Z: Ultimate Tenkaichi,PS3,58,5.4,2011,Fighting,Namco Bandai  ,Spike  ,5.0,620000.0
5176,Bladestorm: Nightmare,PS4,58,6.0,2015,Action,Tecmo Koei  ,Omega Force  ,,220000.0
5177,The Lord of the Rings: Aragorn's Quest,PS3,58,6.1,2010,Action,Warner Bros. Interactive  ,TT Fusion  ,,170000.0
5178,Conflict: Denied Ops,PC,58,4.8,2008,Shooter,Eidos Interactive  ,Pivotal Games  ,,10000.0
5179,SimAnimals,Wii,58,2.2,2009,Simulation,Electronic Arts  ,Electronic Arts  ,,310000.0
5180,Samurai Shodown V,XB,58,0.0,2006,Fighting,SNK Playmore  ,Yuki Enterprise  ,,20000.0
5181,Lost in Blue 2,DS,58,0.0,2007,Adventure,Konami  ,Konami Computer Entertainment Hawaii  ,,70000.0
5182,Tom Clancy's Ghost Recon 2,PS2,58,5.7,2004,Shooter,Ubisoft  ,Red Storm Entertainment  ,,1080000.0
5183,Scarface: Money. Power. Respect.,PSP,58,3.0,2006,Strategy,Sierra Entertainment  ,Radical Entertainment  ,6.4,160000.0
5184,Delta Force: Black Hawk Down,PS2,58,8.7,2005,Shooter,NovaLogic  ,Rebellion Developments  ,,460000.0
5185,Marvel Nemesis: Rise of the Imperfects,PSP,58,8.6,2005,Fighting,Electronic Arts  ,Team Fusion  ,6.8,320000.0
5186,Wizards of Waverly Place,DS,58,5.5,2009,Misc,Disney Interactive Studios  ,"Black Lantern Studios, Inc.  ",,870000.0
5187,Shaun Palmer's Pro Snowboarder,GBA,58,0.0,2001,Sports,Activision  ,Natsume  ,,360000.0
5188,Pitfall: The Mayan Adventure,GBA,58,8.8,2001,Platform,Majesco  ,Pipe Dream Interactive  ,,280000.0
5189,Game of Thrones,PC,58,6.5,2012,Role-Playing,Atlus  ,Cyanide Studios  ,,80000.0
5190,Adventures to Go!,PSP,58,7.8,2009,Role-Playing,Natsume  ,Global A Entertainment  ,,140000.0
5191,Tenchu: Fatal Shadows,PS2,58,7.9,2005,Action,Sega  ,K2 LLC  ,,190000.0
5192,Ninja Gaiden 3,PS3,58,5.1,2012,Action,Tecmo Koei  ,Team Ninja  ,,440000.0
5193,Fate/Extra,PSP,58,8.1,2011,Role-Playing,Aksys Games  ,imageepoch Inc.  ,,330000.0
5194,Constantine,PS2,58,7.7,2005,Action,THQ  ,Bits Studios  ,,110000.0
5195,Dark Rose Valkyrie,PS4,58,6.0,2017,Role-Playing,Idea Factory International  ,Compile Heart  ,,90000.0
5196,The Dwarves,XOne,58,3.9,2016,Role-Playing,THQ Nordic  ,KING Art Games  ,,20000.0
5197,Bladestorm: The Hundred Years' War,PS3,58,7.9,2007,Action,KOEI  ,Omega Force  ,,280000.0
5198,The Lord of the Rings: Aragorn's Quest,Wii,58,8.2,2010,Action,Warner Bros. Interactive  ,Headstrong Games  ,6.4,230000.0
5199,Starsky & Hutch,XB,58,5.7,2003,Racing,Gotham Games  ,Minds-Eye Productions  ,6.0,230000.0
5200,Zapper: One Wicked Cricket!,GBA,58,0.0,2002,Platform,Infogrames  ,Blitz Games  ,,140000.0
5201,Darkstone,PS,58,7.6,2001,Role-Playing,Take-Two Interactive  ,Delphine Software International  ,6.7,660000.0
5202,GoldenEye: Rogue Agent,DS,58,7.4,2005,Shooter,Electronic Arts  ,EA Tiburon  ,,110000.0
5203,Rocky Balboa,PSP,58,6.6,2007,Sports,Sony Computer Entertainment  ,Ubisoft  ,,110000.0
5204,Monster Rancher EVO,PS2,58,6.8,2006,Role-Playing,Tecmo  ,Tecmo  ,,100000.0
5205,The Caligula Effect,PSV,58,6.9,2017,Role-Playing,Atlus  ,FuRyu  ,,70000.0
5206,Xiaolin Showdown,DS,58,0.0,2006,Action,Konami  ,Razorback Developments  ,,50000.0
5207,Futurama,XB,58,6.7,2003,Platform,VU Games  ,Unique Development Studios Sweden  ,,50000.0
5208,BlowOut,PS2,58,6.2,2003,Shooter,Majesco  ,Terminal Reality  ,,230000.0
5209,Cartoon Network: Punch Time Explosion,3DS,58,6.1,2011,Fighting,Crave Entertainment  ,Papaya Studios  ,5.6,100000.0
5210,Elex,PS4,58,6.5,2017,Role-Playing,THQ Nordic  ,Piranha Bytes  ,,230000.0
5211,Omega Quintet,PS4,58,7.1,2015,Role-Playing,Compile Heart  ,Compile Heart  ,,30000.0
5212,Marvel Nemesis: Rise of the Imperfects,XB,58,7.6,2005,Fighting,Electronic Arts  ,Nihilistic Software  ,,280000.0
5213,Mega Man X7,PS2,58,7.1,2003,Platform,Capcom  ,Capcom  ,,580000.0
5214,Army of Two: The Devil's Cartel,PS3,58,6.7,2013,Shooter,Electronic Arts  ,Visceral Games  ,,290000.0
5215,Romancing SaGa,PS2,58,7.9,2005,Role-Playing,Square Enix  ,Square Enix  ,6.0,580000.0
5216,SD Gundam Force: Showdown!,PS2,58,3.5,2004,Shooter,Bandai  ,Tom Create  ,,40000.0
5217,ShellShock: Nam '67,XB,58,7.0,2004,Shooter,Eidos Interactive  ,Guerrilla Games  ,,220000.0
5218,X2: Wolverine's Revenge,XB,58,6.2,2003,Action,Activision  ,GenePool  ,5.8,210000.0
5219,Star Wars: Jedi Power Battles,GBA,58,0.0,2002,Action,THQ  ,HotGen Studios  ,,140000.0
5220,BMX XXX,XB,58,6.9,2002,Sports,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",,110000.0
5221,RLH: Run Like Hell,PS2,58,7.1,2002,Shooter,Interplay  ,Digital Mayhem  ,,100000.0
5222,Mobile Suit Gundam: Journey to Jaburo,PS2,58,8.2,2001,Simulation,Bandai  ,Bandai  ,,700000.0
5223,The King of Fighters XII,PS3,57,5.2,2009,Fighting,Ignition Entertainment  ,SNK Playmore Corporation  ,6.0,160000.0
5224,Transformers: Dark of the Moon,PS3,57,5.6,2011,Action,Activision  ,High Moon Studios  ,5.5,350000.0
5225,Naruto Shippuden: Kizuna Drive,PSP,57,5.2,2011,Action,Namco Bandai  ,Bandai Namco Games  ,7.0,140000.0
5226,Dirge of Cerberus: Final Fantasy VII,PS2,57,7.9,2006,Shooter,Square Enix  ,Square Enix  ,5.8,970000.0
5227,Kuon,PS2,57,8.1,2004,Adventure,Agetec  ,From Software  ,,20000.0
5228,Dragon Ball: Raging Blast 2,X360,57,7.6,2010,Fighting,Namco Bandai  ,Spike  ,6.0,640000.0
5229,Sonic Forces,PS4,57,6.6,2017,Platform,Sega  ,Sonic Team  ,,560000.0
5230,Group S Challenge,XB,57,6.3,2003,Racing,Capcom  ,Capcom  ,,20000.0
5231,Wolfenstein 3D,GBA,57,6.8,2002,Shooter,BAM! Entertainment  ,Stalker Entertainment  ,,170000.0
5232,Supercar Street Challenge,PS2,57,7.2,2001,Racing,Activision  ,EXAKT Entertainment  ,,1120000.0
5233,Dragon Valor,PS,57,8.6,2000,Role-Playing,Namco  ,Namco  ,6.1,70000.0
5234,Curious George,XB,57,0.0,2006,Action,Namco  ,Monkey Bar Games  ,,30000.0
5235,Sacred 3,PC,57,1.5,2014,Role-Playing,Deep Silver  ,Keen Games  ,,20000.0
5236,Sacred 3,PC,51,4.2,2014,Role-Playing,Deep Silver  ,Keen Games  ,,20000.0
5237,TRON: Evolution,PC,57,5.6,2010,Action,Disney Interactive Studios  ,Propaganda Games  ,,70000.0
5238,Driver '76,PSP,57,7.3,2007,Racing,Ubisoft  ,Sumo Digital  ,5.5,240000.0
5239,Space Chimps,X360,57,5.3,2008,Platform,Brash Entertainment  ,Red Tribe  ,,110000.0
5240,NBA,PSP,57,6.9,2005,Sports,Sony Computer Entertainment  ,989 Sports  ,6.4,210000.0
5241,Dynasty Warriors 7,PS3,57,7.3,2011,Action,Tecmo Koei  ,Omega Force  ,5.8,910000.0
5242,Akiba's Trip: Undead & Undressed,PS3,57,7.7,2014,Action,Xseed Games  ,Acquire  ,,130000.0
5243,Dragon Ball Z: Harukanaru Densetsu,DS,57,6.5,2007,Role-Playing,Atari  ,Bec  ,,200000.0
5244,Star Wars: Lethal Alliance,DS,57,0.0,2006,Action,Ubisoft  ,Ubisoft Casablanca  ,,100000.0
5245,Armored Core: Nine Breaker,PS2,57,8.6,2005,Simulation,Agetec  ,From Software  ,,70000.0
5246,Robin Hood: Defender of the Crown,XB,57,0.0,2003,Strategy,Capcom  ,Atomic Planet Entertainment  ,,30000.0
5247,The Princess Guide,NS,57,4.6,2019,Role-Playing,NIS America  ,Nippon Ichi Software  ,,10000.0
5248,Sonic Forces,NS,57,6.8,2017,Platform,Sega  ,Sonic Team  ,5.4,740000.0
5249,Naruto: Path of the Ninja,DS,57,7.5,2007,Role-Playing,D3 Publisher  ,TOSE  ,,400000.0
5250,Body and Brain Connection,X360,57,4.8,2011,Misc,Namco Bandai  ,Namco Bandai Games  ,6.0,200000.0
5251,Hunted: The Demon's Forge,PS3,57,6.4,2011,Role-Playing,Bethesda Softworks  ,InXile Entertainment  ,6.1,250000.0
5252,Rayman Raving Rabbids 2,DS,57,6.7,2007,Misc,Ubisoft  ,Ubisoft Paris  ,,800000.0
5253,Dark Void,PC,57,5.2,2010,Action,Capcom  ,Airtight Games  ,6.1,20000.0
5254,NASCAR 08,PS3,57,4.6,2007,Racing,EA Sports  ,EA Tiburon  ,,230000.0
5255,Showdown: Legends of Wrestling,XB,57,0.0,2004,Fighting,Acclaim Entertainment  ,Acclaim Studios Austin  ,,120000.0
5256,Boogie,Wii,57,5.3,2007,Misc,Electronic Arts  ,EA Montreal  ,,490000.0
5257,Spawn: Armageddon,XB,57,7.1,2003,Action,Namco  ,Point of View  ,,170000.0
5258,The King of Route 66,PS2,57,0.0,2003,Racing,Sega  ,Sega-AM2  ,,60000.0
5259,Endgame,PS2,57,6.8,2002,Shooter,Empire Interactive  ,Cunning Developments  ,,80000.0
5260,ESPN Great Outdoor Games Bass 2002,GBA,57,7.8,2001,Sports,Konami  ,Konami  ,5.5,50000.0
5261,NFL QB Club 2001,N64,57,7.5,2000,Sports,Acclaim Entertainment  ,High Voltage Software  ,,120000.0
5262,Spy Hunter 2,PS2,57,6.4,2003,Racing,Midway Games  ,Angel Studios  ,,490000.0
5263,Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,57,8.8,2005,Shooter,Bandai  ,Capcom  ,,60000.0
5264,Captain America: Super Soldier,Wii,57,7.2,2011,Action,Sega  ,Sega  ,6.0,50000.0
5265,Outlaw Volleyball Remixed,PS2,57,0.0,2005,Sports,Global Star Software  ,Hypnotix  ,,40000.0
5266,The Lord of the Rings: Conquest,PC,57,6.6,2009,Action,Electronic Arts  ,Pandemic Studios  ,5.5,20000.0
5267,Chronicles of Mystery: Curse of the Ancient Temple,DS,57,0.0,2009,Adventure,City Interactive  ,City Interactive  ,,200000.0
5268,Destruction Derby Arenas,PS2,57,8.1,2004,Racing,Gathering of Developers  ,Studio 33  ,,130000.0
5269,Spy Hunter 2,XB,57,0.0,2003,Racing,Midway Games  ,Angel Studios  ,,130000.0
5270,Drome Racers,PS2,57,5.5,2002,Racing,Electronic Arts  ,Attention To Detail  ,,130000.0
5271,Dungeons & Dragons: Eye of the Beholder,GBA,57,5.9,2002,Role-Playing,Atari  ,Pronto Games  ,4.8,260000.0
5272,Myst III: Exile,PS2,57,7.0,2002,Adventure,Ubisoft  ,Presto Studios  ,,280000.0
5273,SVC Chaos: SNK vs. Capcom,XB,57,5.8,2004,Fighting,SNK  ,SNK Corporation  ,,100000.0
5274,Rise of the Argonauts,PS3,57,7.0,2008,Action,Codemasters  ,Codemasters  ,5.3,190000.0
5275,The Sims 2: Pets,PSP,57,7.4,2006,Simulation,Electronic Arts  ,Maxis  ,5.8,800000.0
5276,Bolt,X360,57,6.7,2008,Adventure,Disney Interactive Studios  ,Avalanche Software  ,,250000.0
5277,Deca Sports DS,DS,57,0.0,2010,Sports,Hudson Soft  ,Hudson Soft  ,,100000.0
5278,Avatar: The Last Airbender,PSP,57,6.1,2006,Adventure,THQ  ,AWE Games  ,6.0,110000.0
5279,Disney Epic Mickey 2: The Power of Two,WiiU,57,5.6,2012,Platform,Disney Interactive Studios  ,Junction Point Studios  ,5.9,240000.0
5280,Fossil Fighters: Frontier,3DS,57,4.9,2015,Role-Playing,Nintendo  ,Spike Chunsoft  ,,420000.0
5281,Onechanbara Z2: Chaos,PS4,57,6.9,2015,Action,NIS America  ,Tamsoft  ,,280000.0
5282,Robotech: Invasion,PS2,57,7.3,2004,Shooter,Global Star Software  ,Vicious Cycle  ,,110000.0
5283,Dynasty Warriors Vol. 2,PSP,57,8.6,2006,Action,KOEI  ,Omega Force  ,,50000.0
5284,Blazing Angels: Squadrons of WWII,Wii,57,6.8,2007,Simulation,Ubisoft  ,Ubisoft Romania  ,4.7,840000.0
5285,Michael Jackson The Experience HD,PSV,57,6.5,2012,Misc,Ubisoft  ,Longtail Studios  ,,100000.0
5286,The Legend of Spyro: Dawn of the Dragon,DS,57,5.7,2008,Platform,Vivendi Games  ,Tantalus  ,,460000.0
5287,EyePet,PSP,57,0.0,2010,Simulation,Sony Computer Entertainment  ,SCEE London Studio  ,4.9,280000.0
5288,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,57,5.7,2006,Platform,THQ  ,Blitz Games  ,,490000.0
5289,FIFA Soccer 13,PSV,57,4.1,2012,Sports,EA Sports  ,EA Canada  ,,460000.0
5290,Sydney 2000,PS,57,0.0,2000,Sports,Eidos Interactive  ,Attention To Detail  ,,270000.0
5291,The First Templar,PC,57,6.0,2011,Adventure,Kalypso  ,Haemimont Games  ,,80000.0
5292,Legend: Hand of God,PC,57,5.6,2008,Role-Playing,ValuSoft  ,Master Creating  ,,20000.0
5293,Bomberman Land,Wii,57,7.6,2008,Misc,Hudson Soft  ,Hudson Soft  ,6.0,170000.0
5294,Tour de France 2018,PS4,57,6.4,2018,Simulation,Focus Home Interactive  ,Cyanide Studio  ,,20000.0
5295,Dynasty Warriors 5: Xtreme Legends,PS2,57,8.3,2005,Action,KOEI  ,Omega Force  ,,570000.0
5296,Neverland Card Battles,PSP,57,8.1,2008,Role-Playing,Yuke's  ,Idea Factory  ,,70000.0
5297,Stronghold Legends,PC,57,7.5,2006,Strategy,2K Games  ,FireFly Studios  ,,20000.0
5298,Black Mirror,XOne,57,2.8,2017,Adventure,THQ Nordic  ,KING Art Games  ,,30000.0
5299,Prince of Persia: The Forgotten Sands,DS,57,6.8,2010,Action,Ubisoft  ,Ubisoft Montreal  ,,150000.0
5300,Spider-Man: Friend or Foe,PC,57,6.1,2007,Action,Activision  ,Beenox  ,5.6,10000.0
5301,Dead Island: Riptide,X360,57,6.3,2013,Misc,Deep Silver  ,Techland  ,5.6,790000.0
5302,Sniper: Ghost Warrior 3,XOne,57,6.6,2017,Shooter,City Interactive  ,City Interactive  ,,180000.0
5303,Dragon Ball: Raging Blast,PS3,57,7.3,2009,Fighting,Namco Bandai  ,Spike  ,5.6,770000.0
5304,Aegis of Earth: Protonovus Assault,PS4,57,6.4,2016,Action,Aksys Games  ,Acquire  ,,40000.0
5305,Ruff Trigger: The Vanocore Conspiracy,PS2,57,7.4,2006,Platform,Natsume  ,Playstos Entertainment  ,5.9,20000.0
5306,NASCAR 08,PS2,56,7.9,2007,Racing,EA Sports  ,EA Tiburon  ,,240000.0
5307,Rayman Raving Rabbids,PC,56,6.8,2006,Misc,Ubisoft  ,Ubisoft Bulgaria  ,,10000.0
5308,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PS2,56,0.0,2005,Action,Konami  ,Konami  ,,200000.0
5309,The Chronicles of Narnia: Prince Caspian,Wii,56,5.9,2008,Adventure,Disney Interactive Studios  ,Traveller's Tales  ,,360000.0
5310,Train Sim World,PS4,56,6.3,2018,Simulation,Maximum Games  ,Dovetail Games  ,,90000.0
5311,Summer Athletics: The Ultimate Challenge,PS2,56,7.8,2008,Sports,Conspiracy Entertainment  ,49Games  ,,180000.0
5312,Iron Man,PS2,56,6.2,2008,Action,Sega  ,Artificial Mind and Movement  ,,540000.0
5313,Touch the Dead,DS,56,5.8,2007,Shooter,Eidos Interactive  ,Dream On Studio  ,,220000.0
5314,Avatar: The Last Airbender,Wii,56,5.8,2006,Adventure,THQ  ,AWE Games  ,,280000.0
5315,The Chronicles of Narnia: Prince Caspian,PS2,56,7.1,2008,Adventure,Disney Interactive Studios  ,Traveller's Tales  ,,400000.0
5316,Scene It? Bright Lights! Big Screen!,X360,56,5.6,2009,Misc,Warner Bros. Interactive  ,Screenlife Games  ,6.2,140000.0
5317,Onechanbara: Bikini Zombie Slayers,Wii,55,8.0,2009,Action,D3 Publisher  ,Tamsoft Corporation  ,,120000.0
5318,The Incredible Hulk,PS2,55,7.0,2008,Action,Sega  ,Edge of Reality  ,,380000.0
5319,Monster Madness: Grave Danger,PS3,55,0.0,2008,Shooter,SouthPeak Interactive  ,Psyonix Studios  ,,60000.0
5320,Sonic Riders,XB,55,7.6,2006,Racing,Sega  ,Sonic Team  ,,130000.0
5321,Indiana Jones and the Staff of Kings,PS2,55,7.0,2009,Action,LucasArts  ,Artificial Mind and Movement  ,,280000.0
5322,NBA Ballers: Chosen One,PS3,55,4.1,2008,Sports,Midway Games  ,Midway Games  ,,150000.0
5323,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,55,5.9,2016,Action,Activision  ,PlatinumGames  ,,120000.0
5324,The Incredible Hulk,DS,55,6.8,2008,Action,Sega  ,Amaze Entertainment  ,,240000.0
5325,DiRT 2,PSP,55,6.3,2009,Racing,Codemasters  ,Codemasters  ,,320000.0
5326,Kingdom Under Fire: Circle of Doom,X360,55,5.7,2008,Role-Playing,Microsoft  ,Blue Side  ,,370000.0
5327,X-Men: The Official Game,XB,55,8.3,2006,Action,Activision  ,"Z-Axis, Ltd.  ",4.8,100000.0
5328,Frogger: Ancient Shadow,XB,54,4.5,2005,Platform,Konami  ,Hudson Soft  ,,30000.0
5329,Duke Nukem Forever,PC,54,5.8,2011,Shooter,2K Games  ,Gearbox Software  ,4.6,400000.0
5330,Scene It? Bright Lights! Big Screen!,Wii,54,0.0,2009,Misc,Warner Bros. Interactive  ,Screenlife Games  ,,140000.0
5331,Lost: Via Domus,PS3,54,6.5,2008,Action,Ubisoft  ,Ubisoft Montreal  ,,500000.0
5332,Lost: Via Domus,PS3,52,6.1,2008,Action,Ubisoft  ,Ubisoft Montreal  ,,500000.0
5333,007: Quantum of Solace,PS2,54,7.3,2008,Shooter,Activision  ,Treyarch  ,7.8,430000.0
5334,Dragon Ball Z: Battle of Z,X360,54,5.5,2014,Fighting,Namco Bandai Games  ,ArtDink  ,,70000.0
5335,The Da Vinci Code,PS2,54,8.1,2006,Action,2K Games  ,Double Helix Games  ,,140000.0
5336,Avatar: The Last Airbender - The Burning Earth,DS,54,5.6,2007,Action,THQ  ,TOSE Software  ,,340000.0
5337,Transformers: The Game,PSP,54,6.0,2007,Action,Activision  ,Savage Entertainment  ,4.3,650000.0
5338,Where the Wild Things Are,Wii,53,4.8,2009,Platform,Warner Bros. Interactive  ,Amaze Entertainment  ,,120000.0
5339,Pirates of the Caribbean: At World's End,Wii,53,7.1,2007,Action,Disney Interactive Studios  ,Eurocom Entertainment Software  ,,450000.0
5340,PlayStation Move Heroes,PS3,53,6.6,2011,Platform,Sony Computer Entertainment  ,Nihilistic Software  ,4.8,180000.0
5341,Disney Sing It,X360,53,5.1,2008,Misc,Disney Interactive Studios  ,Zoe Mode  ,,430000.0
5342,Blade II,PS2,53,6.5,2002,Action,Activision  ,Mucky Foot Productions  ,,310000.0
5343,Has-Been Heroes,NS,53,7.2,2017,Action,GameTrust  ,Frozenbyte  ,4.8,140000.0
5344,Samurai Warriors: Katana,Wii,53,7.2,2008,Action,KOEI  ,Omega Force  ,,150000.0
5345,Bionicle,GBA,52,6.4,2003,Action,THQ  ,Mobius Entertainment  ,,90000.0
5346,Unbox: Newbie's Adventure,NS,52,6.1,2017,Action,Merge Games  ,Prospect Games  ,,10000.0
5347,"Monsters, Inc.",PS2,52,7.1,2002,Adventure,Sony Computer Entertainment  ,Artificial Mind and Movement  ,,320000.0
5348,Resident Evil: Operation Raccoon City,X360,52,4.9,2012,Shooter,Capcom  ,Slant Six Games  ,,770000.0
5349,X-Men: The Official Game,X360,52,7.2,2006,Action,Activision  ,"Z-Axis, Ltd.  ",4.9,170000.0
5350,X-Men: The Official Game,X360,52,6.4,2006,Action,Activision  ,"Z-Axis, Ltd.  ",4.9,170000.0
5351,Brunswick Pro Bowling,PSP,52,5.4,2007,Sports,Crave Entertainment  ,Point of View  ,6.5,210000.0
5352,Sniper: Ghost Warrior 2,PC,52,5.8,2013,Shooter,City Interactive  ,City Interactive  ,,80000.0
5353,Conflict: Denied Ops,X360,52,4.5,2008,Shooter,Eidos Interactive  ,Pivotal Games  ,5.3,190000.0
5354,Indianapolis 500 Legends,DS,51,0.0,2007,Racing,Destineer  ,Torus Games  ,,90000.0
5355,Stormrise,PC,51,5.1,2009,Strategy,Sega  ,The Creative Assembly  ,,20000.0
5356,Stormrise,PC,42,4.9,2009,Strategy,Sega  ,The Creative Assembly  ,,20000.0
5357,Darkest of Days,X360,51,6.1,2009,Shooter,Phantom EFX  ,8MonkeyLabs  ,4.6,100000.0
5358,Darkest of Days,X360,44,4.9,2009,Shooter,Phantom EFX  ,8MonkeyLabs  ,4.6,100000.0
5359,Warriors Orochi,PS2,51,7.4,2007,Action,KOEI  ,Omega Force  ,,870000.0
5360,Ape Escape Academy,PSP,51,6.1,2006,Party,Sony Computer Entertainment  ,Shift  ,5.3,330000.0
5361,Superman Returns,X360,51,5.6,2006,Action,Electronic Arts  ,EA Tiburon  ,5.0,260000.0
5362,Call of Juarez: The Cartel,PS3,51,3.4,2011,Shooter,Ubisoft  ,Techland  ,5.4,290000.0
5363,Beowulf: The Game,PS3,51,5.0,2007,Action,Ubisoft  ,Ubisoft  ,,160000.0
5364,NBA Live 09 All-Play,Wii,51,5.9,2008,Sports,EA Sports  ,EA Canada  ,,220000.0
5365,Stolen,PC,50,6.4,2005,Action,Hip Interactive  ,Blue 52  ,,10000.0
5366,Dino Stalker,PS2,50,6.1,2002,Shooter,Capcom  ,Capcom  ,,220000.0
5367,Yaiba: Ninja Gaiden Z,X360,50,5.4,2014,Misc,Tecmo Koei  ,Unknown  ,,50000.0
5368,Yaiba: Ninja Gaiden Z,X360,43,4.4,2014,Misc,Tecmo Koei  ,Unknown  ,,50000.0
5369,Ford Racing 3,DS,50,7.4,2005,Racing,Empire Interactive  ,Visual Impact  ,,100000.0
5370,Planet 51,DS,50,0.0,2009,Action,Sega  ,Firebrand Games  ,,390000.0
5371,Spider-Man 3,PS2,50,6.6,2007,Platform,Activision  ,Vicarious Visions  ,4.4,900000.0
5372,Rayman Arena,XB,50,0.0,2002,Racing,Ubisoft  ,Ubisoft  ,5.0,70000.0
5373,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,49,8.0,2005,Platform,Global Star Software  ,High Voltage Software  ,,100000.0
5374,Salt Lake 2002,PS2,49,4.2,2002,Sports,Eidos Interactive  ,Attention To Detail  ,,140000.0
5375,Top Gun,PS3,49,4.4,2011,Action,505 Games  ,Doublesix  ,,70000.0
5376,Knights Contract,PS3,49,6.1,2011,Action,Namco Bandai  ,Game Republic  ,5.8,80000.0
5377,Heatseeker,PSP,49,0.0,2007,Simulation,Codemasters  ,IR Gurus  ,4.8,40000.0
5378,Stunt GP,PS2,49,8.4,2001,Racing,Titus  ,Team17 Software  ,,50000.0
5379,Fist of the North Star: Ken's Rage 2,PS3,49,7.3,2013,Action,Tecmo Koei  ,Koei  ,5.0,300000.0
5380,Dynasty Warriors: Gundam 2,PS2,49,6.6,2009,Action,Namco Bandai  ,Omega Force  ,4.9,340000.0
5381,Malice,XB,48,7.0,2004,Platform,Mud Duck Productions  ,Argonaut Games  ,,10000.0
5382,WinBack 2: Project Poseidon,PS2,48,0.0,2006,Shooter,KOEI  ,Cavia Inc.  ,,10000.0
5383,Dragon Ball Z: Infinite World,PS2,48,8.0,2008,Fighting,Atari  ,Dimps Corporation  ,,360000.0
5384,Fantastic Four: Rise of the Silver Surfer,X360,47,5.6,2007,Action,2K Games  ,Visual Concepts  ,,110000.0
5385,Fantastic Four: Rise of the Silver Surfer,X360,39,5.9,2007,Action,2K Games  ,Visual Concepts  ,,110000.0
5386,The Ant Bully,PS2,47,3.4,2006,Platform,Midway Games  ,Artificial Mind and Movement  ,,100000.0
5387,Pac-Man Fever,PS2,47,6.0,2002,Misc,Namco  ,Mass Media  ,,510000.0
5388,Venetica,X360,47,7.1,2011,Role-Playing,Atari  ,DECK13 Interactive  ,5.2,130000.0
5389,Predator: Concrete Jungle,PS2,47,8.7,2005,Action,VU Games  ,Eurocom Entertainment Software  ,,200000.0
5390,Predator: Concrete Jungle,PS2,46,7.7,2005,Action,VU Games  ,Eurocom Entertainment Software  ,,200000.0
5391,Monsters vs. Aliens,DS,47,0.0,2009,Platform,Activision  ,Amaze Entertainment  ,,510000.0
5392,Red Ninja: End of Honor,PS2,47,4.9,2005,Action,VU Games  ,Tranji  ,,40000.0
5393,Championship Surfer,PS,47,0.0,2000,Sports,Mattel Interactive  ,Krome Studios  ,7.2,60000.0
5394,Sonic Free Riders,X360,47,2.5,2010,Racing,Sega  ,O-TWO inc.  ,4.9,1100000.0
5395,Conflict Zone,PS2,47,7.4,2002,Strategy,Ubisoft  ,MASA Group  ,,210000.0
5396,Cities XXL,PC,47,1.8,2015,Simulation,Focus Home Interactive  ,Focus Home Interactive  ,,10000.0
5397,Star Wars The Clone Wars: Republic Heroes,PS2,46,4.7,2009,Action,LucasArts  ,Krome Studios  ,,250000.0
5398,Starship Troopers,PC,46,6.0,2005,Shooter,Empire Interactive  ,Strangelite  ,,20000.0
5399,Bus Simulator 16,PC,46,5.8,2017,Simulation,Astragon  ,stillalive studios  ,,30000.0
5400,The Golden Compass,DS,46,5.9,2007,Adventure,Sega  ,Shiny Entertainment  ,,600000.0
5401,Winter Stars,X360,46,6.5,2011,Sports,Deep Silver  ,49Games  ,,90000.0
5402,Iron Man,DS,45,5.8,2008,Action,Sega  ,Artificial Mind and Movement  ,,510000.0
5403,The Cursed Crusade,PC,45,5.0,2011,Action,Atlus  ,Kylotonn Entertainment  ,,30000.0
5404,The Cursed Crusade,PC,39,4.5,2011,Action,Atlus  ,Kylotonn Entertainment  ,,30000.0
5405,NPPL Championship Paintball 2009,X360,45,6.7,2008,Shooter,Activision  ,FUN Labs  ,,120000.0
5406,Bravo Team,PS4,45,4.7,2018,Shooter,Sony Interactive Entertainment  ,Supermassive Games Ltd.  ,,270000.0
