,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
5810,Magic: The Gathering - Battlegrounds,XB,72.0,7.7,2003,Strategy,Atari  ,Secret Level  ,,0.34641016151377546,0.17320508075688773,0.0,0.1,0.4
5811,LEGO DC Super-Villains,XOne,72.0,7.9,2018,Action-Adventure,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,0.4472135954999579,0.2645751311064591,0.0,0.17320508075688773,0.5477225575051661
5812,Tony Hawk's Proving Ground,X360,72.0,5.6,2007,Sports,Activision  ,Neversoft Entertainment  ,7.2,0.7,0.1414213562373095,0.0,0.2,0.7483314773547883
5813,Cars 3: Driven to Win,PS4,72.0,6.6,2017,Racing,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,,0.2449489742783178,0.4242640687119285,0.1,0.2,0.5385164807134504
5814,Tales of Zestiria,PS4,72.0,7.2,2015,Role-Playing,Namco Bandai Games  ,Namco Bandai Games  ,,0.4242640687119285,0.4,0.2,0.2645751311064591,0.6708203932499369
5815,Naruto: Clash of Ninja Revolution 2,Wii,72.0,8.3,2008,Fighting,Tomy Corporation  ,8ing/Raizing  ,,0.5830951894845301,0.1414213562373095,0.0,0.17320508075688773,0.6164414002968976
5816,Shenmue I & II,XOne,72.0,7.8,2018,Action-Adventure,Sega  ,Sega  ,,0.22360679774997896,0.1,0.0,0.1,0.2645751311064591
5817,Pro Evolution Soccer 2010,PSP,72.0,5.4,2009,Sports,Konami  ,Konami  ,,0.3,0.5744562646538028,0.4472135954999579,0.4242640687119285,0.8944271909999159
5819,Dragon Ball Z: Budokai Tenkaichi 2,Wii,72.0,8.5,2006,Fighting,Atari  ,Spike  ,,0.4898979485566356,0.17320508075688773,0.0,0.1414213562373095,0.5385164807134504
5820,Mount & Blade,PC,72.0,8.6,2008,Role-Playing,Paradox Interactive   ,Taleworlds  ,7.2,0.0,0.1414213562373095,0.0,0.0,0.1414213562373095
5824,MXGP Pro,XOne,72.0,6.9,2018,Racing,Milestone S.r.l.  ,Milestone S.r.l.  ,,0.17320508075688773,0.0,0.0,0.0,0.17320508075688773
5825,Mass Effect: Andromeda,PC,72.0,5.0,2017,Role-Playing,Electronic Arts  ,BioWare Corp.  ,,0.2,0.282842712474619,0.0,0.1,0.36055512754639896
5827,Just Dance 2015,PS4,72.0,5.9,2014,Music,Ubisoft  ,Ubisoft Paris  ,,0.458257569495584,0.36055512754639896,0.0,0.2645751311064591,0.6403124237432849
5828,Forgotten Realms: Demon Stone,XB,72.0,6.1,2004,Action,Atari  ,Stormfront Studios  ,,0.2449489742783178,0.1414213562373095,0.0,0.0,0.3
5831,Lemony Snicket's A Series of Unfortunate Events,GBA,72.0,8.0,2004,Platform,Activision  ,Griptonite Games  ,,0.5477225575051661,0.33166247903553997,0.0,0.1,0.648074069840786
5832,Tales of Legendia,PS2,72.0,8.0,2006,Role-Playing,Namco  ,Namco / Team MelFes  ,7.2,0.2645751311064591,0.22360679774997896,0.5916079783099616,0.1414213562373095,0.7
5833,Mercenaries 2: World in Flames,X360,72.0,7.1,2008,Shooter,Electronic Arts  ,Pandemic Studios  ,7.1,0.806225774829855,0.5477225575051661,0.1,0.31622776601683794,1.0295630140987
5834,Justice League Heroes,PSP,72.0,7.5,2006,Role-Playing,Warner Bros. Interactive  ,Snowblind Studios  ,,0.4472135954999579,0.1,0.0,0.1414213562373095,0.47958315233127197
5836,Dark Sector,PS3,72.0,7.4,2008,Shooter,D3 Publisher  ,Digital Extremes  ,7.2,0.47958315233127197,0.4,0.1,0.2645751311064591,0.6855654600401044
5837,Dead Rising 2: Off the Record,PS3,72.0,7.0,2011,Action,Capcom  ,Blue Castle Games  ,7.1,0.33166247903553997,0.282842712474619,0.31622776601683794,0.17320508075688773,0.565685424949238
5838,Endless Ocean,Wii,72.0,8.3,2008,Adventure,Nintendo  ,Arika  ,6.8,0.6557438524302001,0.6782329983125268,0.3,0.3,1.0295630140987
5841,Star Wars Battlefront,PC,72.0,3.6,2004,Shooter,LucasArts  ,Pandemic Studios  ,,0.282842712474619,0.37416573867739417,0.0,0.1414213562373095,0.4898979485566356
5842,Test Drive: Eve of Destruction,XB,72.0,8.8,2004,Racing,Atari  ,Monster Games Inc.  ,,0.2645751311064591,0.1414213562373095,0.0,0.0,0.3
5843,Sword of Mana,GBA,72.0,8.4,2003,Role-Playing,Nintendo  ,Brownie Brown  ,,0.5567764362830022,0.33166247903553997,0.5477225575051661,0.1414213562373095,0.8602325267042626
5846,NFL Blitz 20-03,XB,72.0,7.8,2002,Sports,Midway Games  ,Point of View  ,,0.33166247903553997,0.17320508075688773,0.0,0.1,0.37416573867739417
5847,Silpheed: The Lost Planet,PS2,72.0,7.8,2001,Shooter,Working Designs  ,"Treasure Co., Ltd.  ",,0.17320508075688773,0.17320508075688773,0.0,0.1,0.2645751311064591
5851,Super Dragon Ball Z,PS2,72.0,6.6,2006,Fighting,Atari  ,Crafts & Meister  ,,0.3,0.2645751311064591,0.43588989435406733,0.1414213562373095,0.6082762530298219
5852,Sudeki,XB,72.0,8.3,2004,Role-Playing,Microsoft Game Studios  ,Climax Group  ,,0.37416573867739417,0.2,0.0,0.1,0.43588989435406733
5853,Amped 3,X360,72.0,7.2,2005,Sports,2K Sports  ,2K Sports  ,7.2,0.36055512754639896,0.1414213562373095,0.0,0.1,0.4
5855,NBA Live 18,XOne,72.0,5.2,2017,Sports,EA Sports  ,EA Sports  ,,0.4242640687119285,0.0,0.0,0.1414213562373095,0.458257569495584
5857,Dementium: The Ward,DS,72.0,7.9,2007,Shooter,Gamecock  ,Renegade Kid  ,7.5,0.3872983346207417,0.1,0.0,0.1,0.41231056256176607
5858,Prinny: Can I Really Be the Hero?,PSP,72.0,8.1,2009,Platform,NIS America  ,Nippon Ichi Software  ,7.2,0.2,0.1,0.22360679774997896,0.1,0.33166247903553997
5860,Zombi,XOne,72.0,6.3,2016,Action,Ubisoft  ,Ubisoft Montpellier  ,,0.0,0.1,0.0,0.0,0.1
5861,The Saboteur,PS3,72.0,8.0,2009,Action,Electronic Arts  ,Pandemic Studios  ,7.1,0.4472135954999579,0.458257569495584,0.0,0.2645751311064591,0.6928203230275509
5862,Area 51,XB,72.0,7.7,2005,Shooter,Midway Games  ,Midway Studios  Austin  ,,0.469041575982343,0.2449489742783178,0.0,0.1,0.5385164807134504
5864,LEGO Jurassic World,PC,72.0,7.4,2015,Action,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,0.0,0.2,0.0,0.0,0.2
5866,Kingdom of Paradise,PSP,72.0,7.5,2005,Role-Playing,Sony Computer Entertainment  ,Climax Entertainment  ,7.0,0.37416573867739417,0.0,0.0,0.1414213562373095,0.3872983346207417
5867,WWE SmackDown vs. Raw 2011,Wii,72.0,7.7,2010,Fighting,THQ  ,JAKKS Pacific  ,,0.5385164807134504,0.36055512754639896,0.0,0.2,0.6782329983125268
5868,Theme Park,DS,72.0,7.6,2007,Simulation,Electronic Arts  ,EA Japan Studio  ,,0.0,0.17320508075688773,0.17320508075688773,0.0,0.2449489742783178
5874,Blazing Angels 2: Secret Missions of WWII,X360,72.0,7.8,2007,Simulation,Ubisoft  ,Ubisoft Romania  ,7.6,0.33166247903553997,0.1414213562373095,0.0,0.1,0.37416573867739417
5875,Star Ocean: The Last Hope,X360,72.0,7.3,2009,Role-Playing,Square Enix  ,tri-Ace  ,7.3,0.565685424949238,0.4472135954999579,0.458257569495584,0.2449489742783178,0.8888194417315589
5876,Ultimate Ghosts 'n Goblins,PSP,72.0,8.0,2006,Platform,Capcom  ,Capcom  ,7.3,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
5877,NBA Live 18,PS4,72.0,5.9,2017,Sports,EA Sports  ,EA Sports  ,,0.4472135954999579,0.0,0.0,0.22360679774997896,0.4898979485566356
5878,The Club,PS3,72.0,6.5,2008,Shooter,Sega  ,Bizarre Creations  ,,0.37416573867739417,0.2645751311064591,0.0,0.17320508075688773,0.47958315233127197
5882,Mirror's Edge Catalyst,XOne,72.0,5.8,2016,Platform,Electronic Arts  ,EA DICE  ,,0.33166247903553997,0.2449489742783178,0.0,0.1414213562373095,0.43588989435406733
5883,Dragon Ball Z: Burst Limit,X360,72.0,7.8,2008,Fighting,Atari  ,Dimps Corporation  ,7.3,0.4898979485566356,0.4242640687119285,0.17320508075688773,0.22360679774997896,0.7
5884,The Sims: Life Stories,PC,72.0,7.3,2007,Simulation,Electronic Arts  ,Maxis  ,,0.0,0.1,0.0,0.0,0.1
5887,Romance of the Three Kingdoms VII,PS2,72.0,8.6,2002,Strategy,KOEI  ,Koei  ,,0.282842712474619,0.2449489742783178,0.4,0.1414213562373095,0.565685424949238
5888,Pirates: The Legend of Black Kat,PS2,72.0,8.1,2002,Adventure,Electronic Arts  ,Westwood Studios  ,,0.2645751311064591,0.22360679774997896,0.0,0.1414213562373095,0.37416573867739417
5889,ESPN International Track & Field,PS2,72.0,7.3,2000,Sports,Konami  ,Konami  ,,0.3,0.2645751311064591,0.0,0.1414213562373095,0.43588989435406733
5890,Fantavision,PS2,72.0,6.6,2000,Puzzle,Sony Computer Entertainment  ,SCEI  ,8.0,0.37416573867739417,0.33166247903553997,0.43588989435406733,0.2,0.6855654600401044
5893,Skylanders Imaginators,NS,72.0,5.5,2017,Platform,Activision  ,Toys for Bob  ,6.9,0.31622776601683794,0.31622776601683794,0.0,0.1414213562373095,0.47958315233127197
5894,Let It Die,PS4,72.0,7.1,2020,Action,GungHo  ,Grasshopper Manufacture  ,,0.0,0.1,0.1,0.0,0.1
5896,State of Decay: Year One Survival Edition,XOne,72.0,6.9,2015,Action-Adventure,Microsoft Studios  ,Undead Labs  ,,0.37416573867739417,0.22360679774997896,0.0,0.1414213562373095,0.458257569495584
5898,WWE 2K16,XOne,72.0,5.3,2015,Sports,Take-Two Interactive  ,Yuke's  ,,0.5830951894845301,0.4898979485566356,0.0,0.2449489742783178,0.7937253933193772
5902,Resonance of Fate,PS3,72.0,8.0,2010,Role-Playing,Sega  ,tri-Ace  ,7.5,0.4472135954999579,0.469041575982343,0.4898979485566356,0.282842712474619,0.8602325267042626
5903,rain,PS3,72.0,7.8,2013,Action-Adventure,Sony Computer Entertainment  ,PlayStation C.A.M.P.!  ,,0.0,0.0,0.22360679774997896,0.0,0.22360679774997896
5904,Call of Juarez,PC,72.0,7.6,2007,Shooter,Ubisoft  ,Techland  ,6.7,0.0,0.1,0.0,0.0,0.1
5906,Ray Gigant,PSV,72.0,8.1,2016,Role-Playing,Acttil  ,Experience Inc.  ,,0.0,0.0,0.22360679774997896,0.0,0.22360679774997896
5909,Attack on Titan 2,NS,72.0,7.1,2018,Action,Koei Tecmo  ,Omega Force  ,7.0,0.34641016151377546,0.1414213562373095,0.282842712474619,0.1414213562373095,0.47958315233127197
5911,Dragon Ball Z: Budokai Tenkaichi 3,Wii,72.0,8.5,2007,Fighting,Atari  ,Spike / Bandai Namco Games  ,7.5,0.565685424949238,0.6,0.5099019513592785,0.282842712474619,1.014889156509222
5914,Dungeon Siege III,X360,72.0,5.9,2011,Role-Playing,Square Enix  ,Obsidian Entertainment  ,7.2,0.458257569495584,0.34641016151377546,0.1,0.17320508075688773,0.6082762530298219
5918,Syberia,XB,72.0,7.0,2003,Adventure,XS Games  ,Microids  ,,0.282842712474619,0.1414213562373095,0.0,0.0,0.31622776601683794
5920,LEGO The Hobbit,PS4,72.0,6.6,2014,Action-Adventure,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,0.37416573867739417,0.6244997998398398,0.0,0.31622776601683794,0.7874007874011811
5921,Medal of Honor,PC,72.0,6.5,2010,Shooter,Electronic Arts  ,EA Los Angeles  ,,0.4472135954999579,0.47958315233127197,0.0,0.2449489742783178,0.7
5922,WWE '12,PS3,72.0,6.8,2011,Fighting,THQ  ,"Yuke's Co., Ltd.  ",9.0,0.7280109889280518,0.6708203932499369,0.1414213562373095,0.41231056256176607,1.0862780491200215
5924,Wolfenstein,X360,72.0,7.4,2009,Shooter,Activision  ,Raven Software  ,7.3,0.5291502622129182,0.469041575982343,0.0,0.2449489742783178,0.7483314773547883
5925,Styx: Shards of Darkness,PC,72.0,7.7,2017,Action,Focus Home Interactive  ,Cyanide Studio  ,,0.0,0.1,0.0,0.0,0.1
5926,Section 8,PC,72.0,6.9,2009,Shooter,SouthPeak Interactive  ,TimeGate Studios  ,,0.17320508075688773,0.1,0.0,0.1,0.22360679774997896
5928,Champions Online,PC,72.0,6.1,2009,Role-Playing,Atari  ,Cryptic Studios  ,,0.0,0.1,0.0,0.0,0.1
5932,The Raven Remastered,PS4,72.0,5.9,2018,Adventure,THQ Nordic  ,KING Art Games  ,,0.17320508075688773,0.0,0.0,0.1,0.17320508075688773
5933,Sword Art Online: Fatal Bullet,XOne,72.0,7.4,2018,Role-Playing,Namco Bandai Games  ,Dimps Corporation  ,,0.3,0.0,0.0,0.1,0.31622776601683794
5935,Psycho-Pass: Mandatory Happiness,PS4,72.0,6.7,2016,Visual Novel,NIS America  ,5pb. Inc.  ,,0.31622776601683794,0.1414213562373095,0.0,0.17320508075688773,0.3872983346207417
5937,The Inner World,PC,72.0,7.7,2013,Adventure,Headup Games  ,Headup Games  ,,0.0,0.17320508075688773,0.0,0.0,0.17320508075688773
5938,Brink,PS3,72.0,5.8,2011,Shooter,Bethesda Softworks  ,Splash Damage  ,7.1,0.5385164807134504,0.565685424949238,0.1,0.34641016151377546,0.8544003745317531
5940,Stoked: Big Air Edition,X360,72.0,7.7,2009,Sports,Destineer  ,Bongfish GmbH  ,8.6,0.1414213562373095,0.1414213562373095,0.0,0.0,0.2
5942,Sega GT Online,XB,72.0,7.7,2004,Racing,Sega  ,Wow Entertainment  ,,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
5943,Dynasty Warriors 4: Xtreme Legends,PS2,72.0,8.3,2003,Action,KOEI  ,Omega Force  ,,0.41231056256176607,0.36055512754639896,0.714142842854285,0.2,0.9273618495495703
5944,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,GBA,72.0,8.6,2003,Misc,Konami  ,KCEJ  ,,0.8246211251235321,0.5,0.0,0.1414213562373095,0.9746794344808963
5946,NFL Fever 2003,XB,72.0,8.5,2002,Sports,Microsoft Game Studios  ,Microsoft Game Studios  ,,0.6782329983125268,0.36055512754639896,0.0,0.1414213562373095,0.7810249675906654
5949,Apex Construct,PS4,72.0,6.6,2018,Action,Perp Games  ,Fast Travel Games  ,,0.2,0.0,0.0,0.1,0.22360679774997896
5950,Mercenaries 2: World in Flames,PS3,72.0,7.2,2008,Shooter,Electronic Arts  ,Pandemic Studios  ,6.0,0.5385164807134504,0.6324555320336759,0.1414213562373095,0.4,0.9327379053088815
5952,Final Fantasy Type-0 HD,XOne,72.0,8.2,2015,Role-Playing,Square Enix  ,Square Enix  ,,0.4472135954999579,0.2645751311064591,0.0,0.17320508075688773,0.5477225575051661
5953,Styx: Shards of Darkness,XOne,72.0,7.2,2017,Action,Focus Home Interactive  ,Cyanide Studio  ,,0.22360679774997896,0.0,0.0,0.1,0.2449489742783178
5954,Justice League Heroes: The Flash,GBA,72.0,7.4,2006,Action,Warner Bros. Interactive  ,WayForward Technologies  ,8.0,0.1414213562373095,0.1,0.0,0.0,0.17320508075688773
5956,Gray Matter,PC,72.0,7.7,2011,Adventure,Viva Media  ,Wizarbox Studios  ,7.3,0.1414213562373095,0.22360679774997896,0.0,0.1,0.282842712474619
5959,Zoo Tycoon 2,PC,72.0,7.9,2004,Strategy,Microsoft Game Studios  ,Blue Fang Games  ,7.2,0.0,0.22360679774997896,0.0,0.1,0.2449489742783178
5961,Dungeon Siege III,PC,72.0,4.7,2011,Role-Playing,Square Enix  ,Obsidian Entertainment  ,7.3,0.282842712474619,0.282842712474619,0.0,0.1414213562373095,0.41231056256176607
5963,Test Drive Unlimited 2,PC,72.0,5.8,2011,Racing,Atari  ,Eden Studios  ,6.7,0.22360679774997896,0.33166247903553997,0.0,0.17320508075688773,0.43588989435406733
5964,Dynasty Warriors 3: Xtreme Legends,PS2,72.0,8.5,2003,Action,KOEI  ,Omega Force  ,,0.36055512754639896,0.31622776601683794,0.8602325267042626,0.17320508075688773,1.0
5965,Robotech: Battlecry,PS2,72.0,8.2,2002,Shooter,TDK Mediactive  ,Vicious Cycle  ,,0.5477225575051661,0.47958315233127197,0.0,0.282842712474619,0.7810249675906654
5966,Outlaw Golf,XB,72.0,6.9,2002,Sports,Simon & Schuster Interactive  ,Hypnotix  ,,0.469041575982343,0.2449489742783178,0.0,0.1,0.5385164807134504
5968,Tetris Party Deluxe,Wii,72.0,6.4,2010,Puzzle,Majesco  ,"Tetris Online, Inc  ",7.3,0.5744562646538028,0.4,0.1414213562373095,0.22360679774997896,0.7483314773547883
5969,Banjo-Kazooie: Grunty's Revenge,GBA,72.0,8.1,2003,Platform,THQ  ,Rare Ltd.  ,6.6,0.4898979485566356,0.3,0.0,0.1,0.5744562646538028
5971,The Sims 4: Get Together,PC,72.0,7.1,2015,Simulation,Electronic Arts  ,Maxis  ,,0.22360679774997896,0.5196152422706632,0.0,0.1414213562373095,0.5916079783099616
5974,Guitar Hero: Warriors of Rock,X360,72.0,6.7,2010,Misc,Activision  ,Neversoft Entertainment  ,7.1,0.6855654600401044,0.5567764362830022,0.0,0.2645751311064591,0.9273618495495703
5975,Drawn to Life: The Next Chapter,DS,72.0,7.7,2009,Adventure,THQ  ,5TH Cell  ,7.4,0.6633249580710799,0.37416573867739417,0.0,0.2449489742783178,0.806225774829855
5976,Binary Domain,PS3,72.0,8.3,2012,Action,Sega  ,Amusement Vision  ,,0.3,0.2645751311064591,0.37416573867739417,0.17320508075688773,0.5744562646538028
5977,Halo 2,PC,72.0,6.1,2007,Shooter,Microsoft Game Studios  ,Hired Gun  ,6.9,0.1,0.2449489742783178,0.0,0.1,0.3
5978,Deadly Creatures,Wii,72.0,8.5,2009,Action,THQ  ,Rainbow Studios  ,6.9,0.282842712474619,0.34641016151377546,0.0,0.1414213562373095,0.469041575982343
5979,Jak and Daxter: The Lost Frontier,PS2,72.0,5.6,2009,Platform,Sony Computer Entertainment  ,High Impact Games  ,7.5,0.469041575982343,0.41231056256176607,0.0,0.2449489742783178,0.6782329983125268
5980,Blood Bowl,PC,72.0,6.5,2010,Sports,SouthPeak Interactive  ,Cyanide Studio  ,6.5,0.2,0.1414213562373095,0.0,0.1,0.2449489742783178
5983,Steep,XOne,72.0,6.5,2016,Sports,Ubisoft  ,Ubisoft Annecy  ,,0.4898979485566356,0.4472135954999579,0.0,0.2,0.6928203230275509
5984,Disney Art Academy,3DS,72.0,7.1,2016,Misc,Nintendo  ,Headstrong Games  ,,0.2,0.2449489742783178,0.31622776601683794,0.1,0.4472135954999579
5985,50 Cent: Blood on the Sand,PS3,72.0,6.9,2009,Shooter,THQ  ,Swordfish Studios  ,7.2,0.31622776601683794,0.2449489742783178,0.1,0.17320508075688773,0.43588989435406733
5987,Warriors Orochi 4,PS4,72.0,7.4,2018,Action,Koei Tecmo  ,Omega Force  ,,0.22360679774997896,0.0,0.4,0.1,0.469041575982343
5988,Major League Baseball 2K11,PS3,72.0,6.3,2011,Sports,2K Sports  ,Visual Concepts  ,,0.3872983346207417,0.17320508075688773,0.0,0.1414213562373095,0.4472135954999579
5989,Saints Row 2,PC,72.0,6.8,2009,Action,THQ  ,Volition Inc.  ,6.6,0.0,0.17320508075688773,0.0,0.1,0.2
5990,Tiger Woods PGA Tour 08,Wii,72.0,7.0,2007,Sports,Electronic Arts  ,EA Salt Lake  ,7.4,0.9643650760992956,0.1,0.0,0.282842712474619,1.0099504938362078
5992,Candle: The Power of the Flame,NS,72.0,7.8,2018,Platform,Merge Games  ,Teku Studios  ,,0.1,0.0,0.0,0.0,0.1
5994,Borderlands 2 VR,PS4,72.0,7.3,2018,Shooter,2K Games  ,Gearbox Software  ,,0.2645751311064591,0.0,0.0,0.1414213562373095,0.3
5996,Bombastic,PS2,72.0,7.2,2003,Puzzle,Capcom  ,Shift  ,,0.17320508075688773,0.1414213562373095,0.0,0.1,0.22360679774997896
5999,Nostalgia,DS,72.0,7.6,2009,Role-Playing,Ignition Entertainment  ,Matrix Software / RED Entertainment  ,7.2,0.4,0.0,0.1414213562373095,0.1,0.43588989435406733
6000,Until Dawn: Rush of Blood,PS4,72.0,7.8,2016,Shooter,Sony Interactive Entertainment  ,Supermassive Games Ltd.  ,,0.7071067811865476,0.458257569495584,0.0,0.3872983346207417,0.9219544457292888
6001,Shaun White Snowboarding: World Stage,Wii,72.0,8.7,2009,Sports,Ubisoft  ,Ubisoft Montreal  ,7.2,0.4898979485566356,0.17320508075688773,0.0,0.1414213562373095,0.5477225575051661
