fill,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,Global_Sales
737,Ratchet & Clank Collection,PS3,83.0,8.4,2012,Platform,Sony Computer Entertainment  ,Idol Minds  ,,750000.0
738,Picross 3D,DS,83.0,8.1,2010,Puzzle,Nintendo  ,HAL Laboratory  ,8.7,500000.0
739,Gunstar Super Heroes,GBA,83.0,7.8,2005,Shooter,Sega  ,"Treasure Co., Ltd.  ",8.0,70000.0
740,Madden NFL 07,XB,83.0,7.4,2006,Sports,EA Sports  ,EA Tiburon  ,8.4,1020000.0
741,Persona 2: Eternal Punishment,PS,83.0,4.5,2000,Role-Playing,Atlus  ,Atlus Co.  ,8.7,350000.0
742,Tony Hawk's Underground 2,XB,83.0,7.9,2004,Sports,Activision  ,Neversoft Entertainment  ,,750000.0
743,Castlevania: Lords of Shadow,X360,83.0,7.9,2010,Action,Konami  ,Mercury Steam  ,7.9,660000.0
744,Age of Conan: Rise of the Godslayer,PC,83.0,7.6,2010,Role-Playing,Funcom   ,Funcom  ,7.9,30000.0
745,Darksiders,X360,83.0,7.9,2010,Action,THQ  ,Vigil Games  ,7.8,1060000.0
746,MLB 08: The Show,PSP,83.0,7.8,2008,Sports,Sony Computer Entertainment  ,SCEA San Diego Studios  ,8.3,330000.0
747,Alan Wake,PC,83.0,8.0,2012,Action,Remedy Entertainment  ,Remedy Entertainment  ,,60000.0
748,Karaoke Revolution,PS2,83.0,8.7,2003,Misc,Konami  ,Harmonix Music Systems  ,,350000.0
749,Indigo Prophecy,PS2,83.0,8.0,2005,Adventure,Atari  ,Quantic Dream  ,,150000.0
750,Deus Ex: Mankind Divided,XOne,83.0,7.6,2016,Role-Playing,Square Enix  ,Eidos Montreal  ,,390000.0
751,Moonlighter,NS,83.0,7.9,2018,Role-Playing,Merge Games  ,Digital Sun  ,8.3,40000.0
752,Child of Light,PSV,83.0,7.9,2014,Role-Playing,Ubisoft  ,Ubisoft Montreal  ,,80000.0
753,Rogue Galaxy,PS2,83.0,7.9,2007,Role-Playing,Sony Computer Entertainment  ,Level 5  ,8.3,840000.0
754,Tekken Tag Tournament 2,X360,83.0,7.7,2012,Fighting,Namco Bandai Games  ,Bandai Namco Games  ,,340000.0
755,Yakuza 5,PS3,83.0,8.6,2015,Adventure,Sega  ,Sega  ,,590000.0
756,DiRT,PS3,83.0,8.1,2007,Racing,Codemasters  ,Codemasters  ,8.3,1050000.0
757,Zero Escape: Zero Time Dilemma,PSV,83.0,8.2,2016,Adventure,Aksys Games  ,Chime  ,,110000.0
758,Tiger Woods PGA Tour 06,PS2,83.0,6.4,2005,Sports,EA Sports  ,EA Sports  ,,890000.0
759,Worldwide Soccer Manager 2009,PC,83.0,7.6,2008,Simulation,Sega  ,Sports Interactive  ,,1150000.0
760,Call of Duty: World at War,PC,83.0,7.6,2008,Shooter,Activision  ,Treyarch  ,8.6,180000.0
761,Torchlight,PC,83.0,7.9,2009,Role-Playing,Perfect World Entertainment  ,Runic Games  ,8.4,70000.0
762,Rayman 3,GBA,83.0,7.4,2003,Platform,Ubisoft  ,Ubisoft  ,7.9,140000.0
763,NCAA College Basketball 2K3,PS2,83.0,8.2,2002,Sports,Sega  ,Kush Games  ,,240000.0
764,Steel Battalion,XB,83.0,8.5,2002,Simulation,Capcom  ,"Capcom Production Studio 4 / Nude Maker Co., Ltd.  ",7.7,100000.0
765,Danganronpa 1-2 Reload,PS4,83.0,8.4,2017,Adventure,NIS America  ,Spike Chunsoft  ,,120000.0
766,2010 FIFA World Cup South Africa,X360,83.0,8.3,2010,Sports,EA Sports  ,EA Canada  ,8.4,850000.0
767,FIFA Soccer 10,PSP,83.0,7.6,2009,Sports,EA Sports  ,EA Canada  ,7.9,1160000.0
768,Gravity Rush,PSV,83.0,8.5,2012,Action-Adventure,Sony Computer Entertainment  ,SCE Japan Studio  ,,600000.0
769,Ninja Gaiden: Dragon Sword,DS,83.0,7.8,2008,Action,Tecmo  ,Team Ninja  ,8.0,210000.0
770,Rhythm Heaven Fever,Wii,83.0,8.3,2012,Music,Nintendo  ,Nintendo / TNX  ,,890000.0
771,Ninja Gaiden Sigma 2,PS3,83.0,7.8,2009,Action,Tecmo Koei  ,Team Ninja  ,8.5,850000.0
772,Dragon Quest Heroes: Rocket Slime,DS,83.0,7.8,2006,Adventure,Square Enix  ,TOSE Software  ,8.3,440000.0
773,Sleeping Dogs,PS3,83.0,7.7,2012,Action-Adventure,Square Enix  ,United Front Games  ,8.1,1040000.0
774,Contra 4,DS,83.0,8.0,2007,Shooter,Konami  ,WayForward Technologies  ,8.1,300000.0
775,Little Nightmares,XOne,83.0,8.0,2017,Platform,Namco Bandai Games  ,Tarsier Studios  ,,160000.0
776,Final Fantasy V Advance,GBA,83.0,8.2,2006,Role-Playing,Nintendo  ,Square Enix  ,8.2,260000.0
777,Colin McRae Rally 2005,PC,83.0,7.6,2004,Racing,Codemasters  ,Codemasters  ,,20000.0
778,James Bond 007: Everything or Nothing,XB,83.0,7.5,2004,Shooter,Electronic Arts  ,EA Redwood Shores  ,,640000.0
779,F1 2001,XB,83.0,5.0,2001,Racing,EA Sports  ,Electronic Arts UK  ,,60000.0
780,Tom Clancy's Splinter Cell: Conviction,PC,83.0,5.5,2010,Action,Ubisoft  ,Ubisoft Montreal  ,8.0,100000.0
781,Hitman: Blood Money,PS2,83.0,8.6,2006,Action,Eidos Interactive  ,IO Interactive  ,8.2,500000.0
782,L.A. Noire: The Complete Edition,PC,83.0,8.0,2011,Adventure,Rockstar Games  ,Rockstar Leeds  ,,250000.0
783,Brutal Legend,PS3,83.0,7.7,2009,Action,Electronic Arts  ,Double Fine Productions  ,7.9,940000.0
784,GTR Evolution,PC,83.0,7.8,2008,Racing,Viva Media  ,SimBin  ,,30000.0
785,Bully: Scholarship Edition,Wii,83.0,8.2,2008,Action,Rockstar Games  ,Rockstar Toronto  ,8.4,500000.0
786,Disgaea 2: Dark Hero Days,PSP,83.0,8.3,2009,Role-Playing,NIS America  ,Nippon Ichi Software  ,8.1,250000.0
787,NCAA Football 09,X360,83.0,7.7,2008,Sports,EA Sports  ,EA Tiburon  ,,710000.0
788,Ace Combat 2,PS,83.0,8.7,1997,Simulation,Namco  ,Namco  ,8.5,890000.0
789,Spyro Reignited Trilogy,XOne,83.0,7.4,2018,Platform,Activision  ,Toys for Bob  ,,650000.0
790,Pro Evolution Soccer 2008,Wii,83.0,8.2,2008,Sports,Konami  ,Konami  ,,1190000.0
791,Hearts of Iron IV,PC,83.0,7.5,2016,Strategy,Paradox Interactive   ,Paradox Development  ,,90000.0
792,Europa Universalis III,PC,83.0,8.4,2007,Strategy,Paradox Interactive   ,Paradox Interactive  ,,10000.0
793,Rhythm Heaven Megamix,3DS,83.0,8.2,2016,Music,Nintendo  ,Nintendo  ,8.8,800000.0
794,F1 2011,PC,83.0,7.2,2011,Racing,Codemasters  ,Codemasters Birmingham  ,8.1,180000.0
795,Frequency,PS2,83.0,8.6,2001,Misc,Sony Computer Entertainment  ,Harmonix Music Systems  ,,190000.0
796,Flipping Death,NS,83.0,7.9,2018,Adventure,Rising Star   ,Zoink Games  ,7.5,10000.0
797,Yoku's Island Express,XOne,83.0,7.8,2018,Action,Villa Gorilla  ,Villa Gorilla  ,9.0,20000.0
798,MLB 07: The Show,PS2,83.0,8.6,2007,Sports,Sony Computer Entertainment  ,SCE San Diego Studio  ,,930000.0
799,Theatrhythm Final Fantasy: Curtain Call,3DS,83.0,8.2,2014,Music,Square Enix  ,Square Enix  ,,410000.0
800,Valkyria Chronicles II,PSP,83.0,8.3,2010,Role-Playing,Sega  ,Sega WOW Overworks  ,8.1,540000.0
801,F1 2018,PC,83.0,7.5,2018,Racing,Codemasters  ,Codemasters Birmingham  ,,10000.0
802,Odin Sphere,PS2,83.0,8.6,2007,Role-Playing,Atlus  ,Vanillaware  ,8.0,560000.0
803,Tony Hawk's Underground 2 Remix,PSP,83.0,8.1,2005,Sports,Activision  ,Shaba Games  ,8.5,820000.0
804,Maximo vs Army of Zin,PS2,83.0,8.2,2004,Platform,Capcom  ,Capcom  ,,210000.0
805,ESPN College Hoops,PS2,83.0,8.5,2003,Sports,Sega  ,Visual Concepts  ,,160000.0
806,High Heat Major League Baseball 2004,PS2,83.0,8.2,2003,Sports,3DO  ,3DO  ,,360000.0
807,F1 2001,PS2,83.0,8.3,2001,Racing,EA Sports  ,Electronic Arts UK  ,,150000.0
808,Breath of Fire IV,PS,83.0,8.6,2000,Role-Playing,Capcom  ,Capcom  ,8.4,560000.0
809,WarioWare D.I.Y.,DS,82.0,8.2,2010,Misc,Nintendo  ,Intelligent Systems  ,8.3,590000.0
810,Tomb Raider: Legend,XB,82.0,7.1,2006,Action,Eidos Interactive  ,Crystal Dynamics  ,8.3,130000.0
811,Red Faction: Guerrilla,PC,82.0,7.6,2009,Shooter,THQ  ,Volition Inc.  ,8.3,30000.0
812,X-Men Legends II: Rise of Apocalypse,PS2,82.0,7.6,2005,Role-Playing,Activision  ,Raven Software  ,8.5,630000.0
813,Yoku's Island Express,NS,82.0,8.6,2018,Action,Villa Gorilla  ,Villa Gorilla  ,9.0,10000.0
814,The Book of Unwritten Tales,PC,82.0,8.3,2011,Adventure,DreamCatcher Interactive  ,KING Art Games  ,7.9,100000.0
815,Ys: Memories of Celceta,PSV,82.0,8.7,2013,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,,250000.0
816,KORG DS-10 Synthesizer,DS,82.0,8.2,2008,Misc,Xseed Games  ,AQ Interactive  ,,220000.0
817,GT Advance Championship Racing,GBA,82.0,8.2,2001,Racing,THQ  ,MTO  ,7.5,330000.0
818,Rock Band,PS2,82.0,6.9,2007,Misc,MTV Games  ,Harmonix Music Systems  ,8.1,1110000.0
819,Dawn of Discovery,PC,82.0,8.8,2009,Simulation,Ubisoft  ,Related Designs  ,8.4,370000.0
820,Hot Shots Golf: Open Tee 2,PSP,82.0,8.1,2008,Sports,Sony Computer Entertainment  ,Clap Hanz  ,8.0,680000.0
821,Cave Story 3D,3DS,82.0,8.1,2011,Platform,NIS America  ,Nicalis  ,8.2,150000.0
822,MLB 07: The Show,PSP,82.0,8.0,2007,Sports,Sony Computer Entertainment  ,SCEA San Diego Studios  ,8.1,280000.0
823,NBA 2K10,X360,82.0,7.5,2009,Sports,2K Sports  ,Visual Concepts  ,8.4,1010000.0
824,Project CARS 2,PS4,82.0,6.0,2017,Racing,Namco Bandai Games  ,Slightly Mad Studios  ,,550000.0
825,NBA Ballers,XB,82.0,7.3,2004,Sports,Midway Games  ,Midway  ,,510000.0
826,Shadow of the Tomb Raider,XOne,82.0,7.2,2018,Action-Adventure,Square Enix  ,Eidos Montreal  ,,780000.0
827,Football Manager 2018,PC,82.0,6.0,2017,Simulation,Sega  ,Sports Interactive  ,,210000.0
828,Resident Evil: Revelations,3DS,82.0,8.5,2012,Action,Capcom  ,Capcom  ,7.8,890000.0
829,Tom Clancy's Splinter Cell: Blacklist,PC,82.0,7.5,2013,Action-Adventure,Ubisoft  ,Ubisoft Toronto  ,8.9,210000.0
830,You Don't Know Jack,X360,82.0,7.9,2011,Misc,THQ  ,"Jellyvision, Inc.  ",7.7,210000.0
831,MVP Baseball 2003,XB,82.0,7.7,2003,Sports,EA Sports  ,EA Sports  ,,200000.0
832,Gitaroo Man,PS2,82.0,8.7,2002,Misc,KOEI  ,iNiS  ,,50000.0
833,Theme Park Roller Coaster,PS2,82.0,8.0,2000,Strategy,Electronic Arts  ,Bullfrog Productions  ,7.9,480000.0
834,Dave Mirra Freestyle BMX,PS,82.0,7.1,2000,Sports,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",7.4,1050000.0
835,Karaoke Revolution Volume 3,PS2,82.0,7.8,2004,Misc,Konami  ,Harmonix Music Systems  ,,320000.0
836,Dawn of Discovery,DS,82.0,7.3,2009,Simulation,Ubisoft  ,Sunflowers Interactive  ,7.9,110000.0
837,Monster Hunter 3 Ultimate,WiiU,82.0,8.3,2013,Role-Playing,Capcom  ,Capcom  ,8.7,710000.0
838,Tiger Woods PGA Tour 09,PS3,82.0,7.1,2008,Sports,EA Sports  ,EA Tiburon  ,8.5,650000.0
839,South Park: The Stick of Truth,X360,82.0,8.4,2014,Role-Playing,Ubisoft  ,Obsidian Entertainment  ,,960000.0
840,Tekken 7,PC,82.0,6.8,2017,Fighting,Namco Bandai Games  ,Namco Bandai Games  ,,10000.0
841,Zone of the Enders: The 2nd Runner,PS2,82.0,8.7,2003,Simulation,Konami  ,Konami Computer Entertainment Japan  ,8.6,410000.0
842,F1 2016,PS4,82.0,7.9,2017,Racing,Codemasters  ,Codemasters  ,,780000.0
843,Viva Pinata: Trouble in Paradise,X360,82.0,8.1,2008,Simulation,Microsoft Game Studios  ,Rare Ltd.  ,8.5,470000.0
844,Destiny 2: Forsaken,PS4,82.0,6.4,2018,Shooter,Activision  ,Bungie  ,,360000.0
845,NHL 19,XOne,82.0,6.0,2018,Sports,EA Sports  ,EA Canada  ,,290000.0
846,Bejeweled 3,PC,82.0,7.8,2010,Puzzle,PopCap Games  ,PopCap Games  ,8.1,100000.0
847,Dangerous Waters,PC,82.0,8.6,2006,Simulation,Strategy First  ,Sonalysts Combat Simulations  ,,10000.0
848,LEGO The Lord of the Rings,PS3,82.0,8.3,2012,Misc,Warner Bros. Interactive Entertainment  ,Unknown  ,,1060000.0
849,Tomb Raider: Legend,PC,82.0,7.9,2006,Action,Eidos Interactive  ,Crystal Dynamics  ,8.0,20000.0
850,Super Monkey Ball Jr.,GBA,82.0,7.6,2002,Puzzle,THQ  ,Realism Ltd  ,,720000.0
851,Unreal Tournament III,X360,82.0,7.5,2008,Shooter,Midway Games  ,Epic Games  ,7.8,470000.0
852,Valkyria Chronicles 4,NS,82.0,8.6,2018,Strategy,Sega  ,Sega  ,8.6,190000.0
853,Pro Evolution Soccer 2015,PS4,82.0,7.1,2014,Sports,Konami Digital Entertainment  ,PES Productions  ,,760000.0
854,NBA 2K9,PS3,82.0,7.1,2008,Sports,2K Sports  ,Visual Concepts  ,8.3,620000.0
855,Neverwinter Nights 2,PC,82.0,6.6,2006,Role-Playing,Atari  ,Obsidian Entertainment  ,8.0,20000.0
856,Mega Man Powered Up,PSP,82.0,8.7,2006,Platform,Capcom  ,Capcom  ,8.7,140000.0
857,Darkstalkers Resurrection,X360,82.0,6.6,2013,Misc,Capcom  ,Unknown  ,,10000.0
858,Peter Jackson's King Kong: The Official Game of the Movie,XB,82.0,7.9,2005,Action,Ubisoft  ,Ubisoft Montpellier  ,,530000.0
859,Gradius V,PS2,82.0,8.8,2004,Shooter,Konami  ,"Treasure Co., Ltd.  ",,90000.0
860,Top Spin 4,PS3,82.0,8.1,2011,Sports,2K Sports  ,2K Czech  ,8.2,690000.0
861,NCAA Football 12,X360,82.0,6.6,2011,Sports,EA Sports  ,EA Tiburon  ,7.8,1000000.0
862,The Darkness,X360,82.0,8.1,2007,Shooter,2K Games  ,Starbreeze  ,8.3,440000.0
863,Disgaea DS,DS,82.0,7.9,2008,Role-Playing,NIS America  ,Nippon Ichi Software  ,8.0,180000.0
864,Lunar Knights,DS,82.0,7.8,2007,Role-Playing,Konami  ,Kojima Productions  ,8.2,230000.0
865,Test Drive Unlimited,X360,82.0,8.1,2006,Racing,Atari  ,Eden Studios  ,8.0,320000.0
866,Blur,X360,82.0,8.3,2010,Racing,Activision  ,Bizarre Creations  ,8.3,590000.0
867,Mega Man Zero,GBA,82.0,8.8,2002,Platform,Capcom  ,Inti Creates  ,,550000.0
868,Ring of Red,PS2,82.0,8.1,2001,Strategy,Konami  ,Konami  ,8.0,110000.0
869,Football Manager Live,PC,82.0,3.0,2009,Sports,Sega  ,Sports Interactive  ,,10000.0
870,Marvel: Ultimate Alliance,PC,82.0,7.8,2006,Role-Playing,Activision  ,Raven Software  ,8.4,10000.0
871,Darksiders,PS3,82.0,7.9,2010,Action,THQ  ,Vigil Games  ,7.8,280000.0
872,Ape Escape 2,PS2,82.0,8.3,2003,Platform,Ubisoft  ,SCE Japan Studio  ,8.0,630000.0
873,Viva Pinata: Pocket Paradise,DS,82.0,7.5,2008,Simulation,THQ  ,Rare Ltd.  ,8.1,550000.0
874,Tekken Tag Tournament 2,PS3,82.0,8.3,2012,Fighting,Namco Bandai Games  ,Bandai Namco Games  ,,860000.0
875,Shantae and the Pirate's Curse,3DS,82.0,8.5,2016,Platform,WayForward Technologies  ,WayForward Technologies  ,7.7,100000.0
876,Dragon Age II,PC,82.0,4.6,2011,Role-Playing,Electronic Arts  ,BioWare Corp.  ,7.9,630000.0
877,Dragon Age II,PS3,82.0,4.4,2011,Role-Playing,Electronic Arts  ,BioWare Corp.  ,7.7,830000.0
878,Hitman 2,PS4,82.0,8.3,2018,Action-Adventure,Warner Bros. Interactive Entertainment  ,IO Interactive  ,,510000.0
879,Skylanders: Spyro's Adventure,3DS,82.0,5.1,2011,Action,Activision  ,Toys for Bob  ,,580000.0
880,Trauma Team,Wii,82.0,8.2,2010,Simulation,Atlus  ,Atlus Co.  ,8.1,170000.0
881,Henry Hatsworth in the Puzzling Adventure,DS,82.0,8.1,2009,Puzzle,Electronic Arts  ,EA Tiburon  ,9.1,90000.0
882,Call of Duty 3,PS2,82.0,7.4,2006,Shooter,Activision  ,Treyarch  ,8.2,1070000.0
883,Dance Dance Revolution Ultramix,XB,82.0,8.0,2003,Simulation,Konami  ,Konami Computer Entertainment Hawaii  ,,540000.0
884,FIFA Soccer 2002,PS2,82.0,6.2,2001,Sports,EA Sports  ,EA Canada  ,,630000.0
885,Extreme-G,N64,82.0,8.5,1997,Racing,Acclaim Entertainment  ,Probe Entertainment Limited  ,,590000.0
886,S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,82.0,8.5,2007,Shooter,THQ  ,GSC Game World  ,8.0,60000.0
887,Space Invaders Extreme 2,DS,82.0,7.4,2009,Shooter,Taito  ,Taito Corporation  ,8.1,190000.0
888,The Evil Within 2,XOne,82.0,9.0,2017,Action,Bethesda Softworks  ,Tango Gameworks  ,,390000.0
889,Salt and Sanctuary,NS,82.0,7.8,2018,Platform,Leadman Games  ,Ska Studios  ,,30000.0
890,Condemned 2: Bloodshot,PS3,82.0,8.0,2008,Shooter,Sega  ,Monolith Productions  ,8.4,390000.0
891,Hitman: Blood Money,X360,82.0,8.6,2006,Action,Eidos Interactive  ,IO Interactive  ,8.1,390000.0
892,Brutal Legend,X360,82.0,8.0,2009,Action,Electronic Arts  ,Double Fine Productions  ,8.5,970000.0
893,Skullgirls: 2nd Encore,PS4,82.0,7.3,2016,Fighting,Arc System Works  ,Lab Zero Games  ,,20000.0
894,Pro Evolution Soccer 2019,XOne,82.0,6.6,2018,Sports,Konami  ,Konami  ,,50000.0
895,The Chronicles of Riddick: Assault on Dark Athena,X360,82.0,8.1,2009,Shooter,Atari  ,Starbreeze Studios AB  ,8.2,290000.0
896,Resident Evil 4,PS4,82.0,8.4,2016,Action-Adventure,Capcom  ,Capcom  ,,100000.0
897,Tomb Raider: Legend,PS2,82.0,7.4,2006,Action,Eidos Interactive  ,Crystal Dynamics  ,,520000.0
898,X-Men Legends,XB,82.0,8.0,2004,Role-Playing,Activision  ,Raven Software  ,8.2,900000.0
899,FIFA Soccer 2004,XB,82.0,8.2,2003,Sports,EA Sports  ,EA Canada  ,,790000.0
900,Freedom Fighters,XB,82.0,8.0,2003,Shooter,Electronic Arts  ,IO Interactive  ,,230000.0
901,Sega GT 2002,XB,82.0,7.9,2002,Racing,Sega  ,Wow Entertainment  ,,190000.0
902,Tekken Advance,GBA,82.0,7.7,2002,Fighting,Namco  ,Eighting / Raizing  ,8.3,450000.0
903,Crazy Taxi 2,DC,82.0,8.3,2001,Racing,Sega  ,Hitmaker  ,8.3,70000.0
904,Thief: Deadly Shadows,XB,82.0,7.2,2004,Action,Eidos Interactive  ,Unknown  ,,170000.0
905,Pinball Hall of Fame: The Williams Collection,Wii,82.0,8.1,2008,Misc,Crave Entertainment  ,FarSight Studios  ,,480000.0
906,College Hoops 2K6,XB,82.0,7.4,2005,Sports,2K Sports  ,Visual Concepts  ,8.3,100000.0
907,Dishonored: Death of the Outsider,PS4,82.0,7.2,2017,Action,Bethesda Softworks  ,Arkane Studios  ,,330000.0
908,Bulletstorm,PC,82.0,7.7,2011,Shooter,Electronic Arts  ,People Can Fly  ,8.7,160000.0
909,GRID 2,PS3,82.0,6.6,2013,Misc,Codemasters  ,Unknown  ,,380000.0
910,Pro Evolution Soccer 2018,XOne,82.0,7.0,2017,Sports,Konami Digital Entertainment  ,Konami Digital Entertainment  ,,120000.0
911,Tekken 6,PSP,82.0,8.2,2009,Fighting,Namco Bandai  ,Namco Bandai Games  ,8.2,320000.0
912,College Hoops 2K8,PS3,82.0,5.9,2007,Sports,2K Sports  ,Visual Concepts  ,,140000.0
913,Split/Second,X360,82.0,8.1,2010,Racing,Disney Interactive Studios  ,Black Rock Studio  ,8.4,600000.0
914,Dragon's Crown,PS3,82.0,8.4,2013,Role-Playing,Atlus  ,Vanillaware  ,,500000.0
915,Sega Genesis Collection,PS2,82.0,8.5,2006,Misc,Sega  ,Digital Eclipse  ,,140000.0
916,Art Academy: Home Studio,WiiU,82.0,7.9,2015,Misc,Nintendo  ,Headstrong Games  ,,20000.0
917,V-Rally 3,PS2,82.0,8.0,2002,Racing,Atari  ,Eden Studios  ,,60000.0
918,V-Rally 3,GBA,82.0,7.7,2002,Racing,Atari  ,Velez & Dubail  ,,50000.0
919,Shin Megami Tensei: Digital Devil Saga 2,PS2,82.0,3.7,2005,Role-Playing,Atlus  ,Atlus Co.  ,8.1,80000.0
920,N+,DS,82.0,7.5,2008,Platform,Atari  ,SilverBirch Studios  ,,70000.0
921,Child of Light,PS4,82.0,8.0,2014,Role-Playing,Ubisoft  ,Ubisoft Montreal  ,,50000.0
922,Metal Gear Rising: Revengeance,X360,82.0,8.0,2013,Action,Konami Digital Entertainment  ,PlatinumGames  ,,500000.0
923,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,82.0,8.7,2005,Shooter,Sony Computer Entertainment  ,Zipper Interactive  ,7.9,1120000.0
924,Pro Evolution Soccer 2013,X360,82.0,7.1,2012,Sports,Konami Digital Entertainment  ,Konami  ,,300000.0
925,Madden NFL 09 All-Play,Wii,82.0,7.4,2008,Sports,EA Sports  ,EA Tiburon  ,,840000.0
926,Shin Megami Tensei: Nocturne,PS2,82.0,6.2,2004,Role-Playing,Atlus  ,Atlus Co.  ,8.0,380000.0
927,Pinball Hall of Fame: The Williams Collection,PS3,82.0,7.9,2009,Misc,Crave Entertainment  ,FarSight Studios  ,,220000.0
928,FIFA 15,PC,82.0,4.5,2014,Sports,EA Sports  ,EA Canada  ,7.0,300000.0
929,Command & Conquer 3: Tiberium Wars,X360,82.0,7.4,2007,Strategy,Electronic Arts  ,EA Los Angeles  ,7.6,420000.0
930,Sid Meier's Pirates!,PSP,82.0,7.9,2007,Strategy,2K Games  ,Full Fat  ,8.5,200000.0
931,Harvest Moon: More Friends of Mineral Town,GBA,82.0,8.5,2005,Simulation,Natsume  ,TOSE Software  ,8.0,200000.0
932,BlazBlue: Calamity Trigger Portable,PSP,82.0,7.4,2010,Fighting,Aksys Games  ,Arc System Works  ,7.9,110000.0
933,Etrian Odyssey II: Heroes of Lagaard,DS,82.0,8.2,2008,Role-Playing,Atlus  ,Atlus Co. / Lancarse  ,8.4,260000.0
934,The Legend of Heroes: Trails of Cold Steel III,PS4,82.0,8.6,2019,Role-Playing,NIS America  ,Nihon Falcom Corporation  ,7.0,130000.0
935,Command & Conquer: Red Alert 3,PC,82.0,6.9,2008,Strategy,Electronic Arts  ,EA Los Angeles  ,8.2,660000.0
936,NCAA March Madness 2004,PS2,82.0,8.8,2003,Sports,EA Sports  ,NuFX  ,,1030000.0
937,NBA Live 2003,XB,82.0,7.2,2002,Sports,EA Sports  ,EA Canada  ,,360000.0
938,Syberia,PC,82.0,8.5,2002,Adventure,The Adventure Company  ,Microids  ,8.0,30000.0
939,Syberia,PC,50.0,7.1,2002,Adventure,The Adventure Company  ,Microids  ,8.0,30000.0
940,Metal Arms: Glitch in the System,XB,82.0,8.0,2003,Shooter,VU Games  ,Swingin' Ape Studios  ,,170000.0
941,MLB The Show 18,PS4,82.0,6.2,2018,Sports,Sony Interactive Entertainment  ,SIE San Diego Studio  ,,1060000.0
942,Pro Evolution Soccer 2010,Wii,82.0,8.1,2009,Sports,Konami  ,Konami  ,8.1,510000.0
943,ModNation Racers,PS3,82.0,8.4,2010,Racing,Sony Computer Entertainment  ,United Front Games  ,8.1,1130000.0
944,Soul Sacrifice Delta,PSV,82.0,8.5,2014,Role-Playing,Sony Computer Entertainment  ,SCE Japan Studio  ,,230000.0
945,King's Bounty: Armored Princess,PC,82.0,8.5,2009,Strategy,1C Company  ,Katauri Interactive  ,,10000.0
946,Enslaved: Odyssey to the West,X360,82.0,7.8,2010,Action,Namco Bandai  ,Ninja Theory  ,8.0,540000.0
947,Prey,PC,82.0,8.1,2006,Shooter,2K Games  ,Human Head Studios  ,8.5,40000.0
948,SSX,X360,82.0,6.4,2012,Sports,EA Sports  ,EA Canada  ,,710000.0
949,Shantae: Half-Genie Hero,NS,82.0,7.6,2018,Platform,Xseed Games  ,WayForward Technologies  ,,120000.0
950,Victor Vran: Overkill Edition,NS,82.0,8.1,2018,Role-Playing,Wired Productions  ,Haemimont Games  ,,60000.0
951,You Don't Know Jack,PS3,82.0,8.2,2011,Misc,THQ  ,"Jellyvision, Inc.  ",8.2,180000.0
952,Suikoden II,PS,82.0,9.2,1999,Role-Playing,Konami  ,Konami  ,8.5,680000.0
953,Final Fight One,GBA,82.0,8.0,2001,Fighting,Capcom  ,Capcom  ,8.2,210000.0
954,Tom Clancy's Splinter Cell: Blacklist,X360,82.0,7.6,2013,Action-Adventure,Ubisoft  ,Ubisoft Toronto  ,8.4,1000000.0
955,Metro: Last Light,PC,82.0,8.5,2013,Shooter,Deep Silver  ,4a-games  ,,190000.0
956,NCAA Football 12,PS3,82.0,5.8,2011,Sports,EA Sports  ,EA Tiburon  ,7.7,830000.0
957,Puzzle Quest: Challenge of the Warlords,DS,82.0,8.3,2007,Puzzle,D3 Publisher  ,1st Playable Productions  ,,340000.0
958,Mega Man 11,PS4,82.0,8.3,2018,Platform,Capcom  ,Capcom  ,,170000.0
959,Captain Toad: Treasure Tracker,NS,82.0,7.9,2018,Puzzle,Nintendo  ,Nintendo EPD  ,8.1,850000.0
960,Botanicula,PC,82.0,8.3,2012,Adventure,Amanita Design  ,Amanita Design  ,,30000.0
961,OutRun 2006: Coast 2 Coast,PSP,82.0,8.3,2006,Racing,Sega  ,Sumo Digital  ,,40000.0
962,College Hoops 2K7,X360,82.0,8.2,2006,Sports,2K Sports  ,Visual Concepts  ,7.9,210000.0
963,Catherine,X360,82.0,8.1,2011,Puzzle,Atlus  ,Atlus  ,7.9,310000.0
964,Pro Evolution Soccer 2015,PC,82.0,5.6,2014,Sports,Konami Digital Entertainment  ,PES Productions  ,,60000.0
965,de Blob,Wii,82.0,8.2,2008,Platform,THQ  ,Blue Tongue  ,8.1,960000.0
966,The Lord of the Rings: The Battle for Middle-Earth,PC,82.0,8.6,2004,Strategy,Electronic Arts  ,EA Los Angeles  ,,70000.0
967,Hitman: Blood Money,PC,82.0,8.8,2006,Action,Eidos Interactive  ,IO Interactive  ,8.0,30000.0
968,Bleach: Dark Souls,DS,82.0,7.8,2008,Fighting,Sega  ,"Treasure Co., Ltd.  ",,160000.0
969,Burnout Paradise Remastered,PS4,82.0,6.9,2018,Racing,Electronic Arts  ,Stellar Entertainment  ,8.0,370000.0
